id1,id2,Length,Loading,Cost,Geom
19034.0,20059.0,167126.59,0.001,1671265.9007312662,"MULTILINESTRING ((1101893.477956787 312609.476814574, 1101842.793818167 312543.429688462), (1101802.934791184 312498.0866220209, 1101805.89855214 312544.94013997), (1101842.793818167 312543.429688462, 1101805.89855214 312544.94013997))"
20993.0,21041.0,302687.344,-0.015,3026873.4428193443,"MULTILINESTRING ((1107383.829853024 312618.4792977455, 1107375.487315559 312653.8968389056), (1107375.487315559 312653.8968389056, 1107398.734056767 312662.0750868078), (1107487.86799076 312649.6056617025, 1107421.944694081 312658.6604279251), (1107487.86799076 312649.6056617025, 1107473.045909622 312706.7459038751), (1107421.944694081 312658.6604279251, 1107398.734056767 312662.0750868078), (1107473.045909622 312706.7459038751, 1107491.153252503 312718.8877598921), (1107491.153252503 312718.8877598921, 1107491.246809253 312770.4878554859), (1107491.246809253 312770.4878554859, 1107480.438707484 312786.382907483))"
21041.0,17652.0,635392.663,-0.016,6353926.633081166,"MULTILINESTRING ((1107134.942886759 313103.0776543166, 1107229.762671859 313128.8013845354), (1107229.762671859 313128.8013845354, 1107237.472948352 313119.7549924082), (1107451.918942872 312758.2459507773, 1107439.504587875 312788.0881348516), (1107451.918942872 312758.2459507773, 1107480.438707484 312786.382907483), (1107439.504587875 312788.0881348516, 1107405.119047388 312815.9776548182), (1107405.119047388 312815.9776548182, 1107389.392178284 312842.3616112806), (1107389.392178284 312842.3616112806, 1107410.193980889 312907.4349977755), (1107410.193980889 312907.4349977755, 1107376.735724089 312948.7003316436), (1107376.735724089 312948.7003316436, 1107348.916449292 313039.2380134623), (1107348.916449292 313039.2380134623, 1107319.5452673 313082.8328090183), (1107319.5452673 313082.8328090183, 1107300.978072174 313087.7624915828), (1107300.978072174 313087.7624915828, 1107277.588845548 313108.743463865), (1107256.77697976 313094.1984893077, 1107277.588845548 313108.743463865), (1107256.77697976 313094.1984893077, 1107242.094530744 313106.6772894299), (1107242.094530744 313106.6772894299, 1107237.472948352 313119.7549924082))"
17652.0,18967.0,64192.614,-0.04,641926.13789166,"MULTILINESTRING ((1107134.942886759 313103.0776543166, 1107073.194630999 313085.5321541615))"
18967.0,18974.0,445813.851,-0.126,4458138.508485305,"MULTILINESTRING ((1107073.194630999 313085.5321541615, 1107016.958188053 313072.0332725375), (1106970.306653133 313058.1234089561, 1107016.958188053 313072.0332725375), (1106970.306653133 313058.1234089561, 1106940.049496068 313044.5232522465), (1106862.691212247 313001.1612799975, 1106767.756329898 312922.2663527739), (1106862.691212247 313001.1612799975, 1106879.434145412 312997.9746071013), (1106767.756329898 312922.2663527739, 1106731.044240173 312896.2111336106), (1106940.049496068 313044.5232522465, 1106894.549630331 313022.5216998196), (1106894.549630331 313022.5216998196, 1106908.803362785 313013.1634811804), (1106910.98812914 312992.533086509, 1106908.803362785 313013.1634811804), (1106910.98812914 312992.533086509, 1106899.223434044 312993.2033052412), (1106879.434145412 312997.9746071013, 1106899.223434044 312993.2033052412))"
18974.0,21056.0,143926.892,0.002,1439268.916942172,"MULTILINESTRING ((1106731.044240173 312896.2111336106, 1106749.530937157 312891.9499721987), (1106653.203152316 312824.8893073412, 1106662.374140574 312829.4956793556), (1106662.374140574 312829.4956793556, 1106677.826864999 312842.6008464533), (1106677.826864999 312842.6008464533, 1106685.993890458 312850.27570935), (1106685.993890458 312850.27570935, 1106715.170188793 312850.4284641325), (1106715.170188793 312850.4284641325, 1106732.162908689 312874.1268923756), (1106732.162908689 312874.1268923756, 1106749.530937157 312891.9499721987))"
21056.0,20987.0,425245.767,0.002,4252457.67319316,"MULTILINESTRING ((1106564.92946078 312589.2956497181, 1106671.769014645 312621.3722016929), (1106671.769014645 312621.3722016929, 1106667.412466672 312638.6242693114), (1106667.412466672 312638.6242693114, 1106744.603689772 312702.0349859978), (1106744.603689772 312702.0349859978, 1106730.695593848 312751.8759600452), (1106730.695593848 312751.8759600452, 1106663.56988746 312752.6379287359), (1106663.56988746 312752.6379287359, 1106666.214506952 312776.4080602712), (1106666.214506952 312776.4080602712, 1106649.019765562 312809.8694405516), (1106649.019765562 312809.8694405516, 1106653.203152316 312824.8893073412))"
20987.0,20959.0,307906.103,0.001,3079061.0303948894,"MULTILINESTRING ((1106591.661090918 312320.5522085915, 1106560.167516719 312341.6324622915), (1106560.167516719 312341.6324622915, 1106588.224354006 312438.6894661902), (1106588.224354006 312438.6894661902, 1106612.450446873 312464.2997105866), (1106612.450446873 312464.2997105866, 1106564.92946078 312589.2956497181))"
20993.0,20953.0,793267.564,0.014,7932675.638347614,"MULTILINESTRING ((1106987.494243982 312224.0646717771, 1107000.290350328 312231.5048000381), (1106987.494243982 312224.0646717771, 1106892.541773408 312338.6316600492), (1106892.541773408 312338.6316600492, 1106884.000132689 312364.640938468), (1106884.000132689 312364.640938468, 1107008.45293204 312458.2939377532), (1107008.45293204 312458.2939377532, 1107078.115603273 312515.4535498337), (1107103.942073177 312518.2423929003, 1107086.37017462 312534.080724749), (1107103.942073177 312518.2423929003, 1107115.410644094 312536.8588450626), (1107078.115603273 312515.4535498337, 1107086.37017462 312534.080724749), (1107203.674656441 312529.6245531346, 1107115.410644094 312536.8588450626), (1107203.674656441 312529.6245531346, 1107368.072921297 312603.5274560606), (1107368.072921297 312603.5274560606, 1107383.829853024 312618.4792977455))"
21387.0,21448.0,822685.437,-0.077,8226854.369998045,"MULTILINESTRING ((1105199.746939591 313783.3105380593, 1105211.774443187 313748.9037438447), (1105199.746939591 313783.3105380593, 1105183.53071083 313807.664536598), (1105211.774443187 313748.9037438447, 1105224.516385401 313725.7708849163), (1105227.94770077 313726.4291621374, 1105245.387204258 313739.2241736737), (1105227.94770077 313726.4291621374, 1105224.516385401 313725.7708849163), (1105289.535916004 313757.719380595, 1105319.88449357 313759.6301563011), (1105289.535916004 313757.719380595, 1105259.370034354 313752.7754371131), (1105259.370034354 313752.7754371131, 1105245.387204258 313739.2241736737), (1105319.88449357 313759.6301563011, 1105342.539916317 313749.7595588054), (1105342.539916317 313749.7595588054, 1105360.993421311 313743.9084122417), (1105360.993421311 313743.9084122417, 1105374.457166679 313746.4379421539), (1105386.844266377 313770.9917832833, 1105374.457166679 313746.4379421539), (1105386.844266377 313770.9917832833, 1105400.913566641 313758.1805813055), (1105400.913566641 313758.1805813055, 1105429.619063321 313809.1307513498), (1105183.53071083 313807.664536598, 1105150.816478607 313814.8249181162), (1105429.619063321 313809.1307513498, 1105422.779819371 313836.2970365433), (1105123.645578687 313811.7677094489, 1105150.816478607 313814.8249181162), (1105422.779819371 313836.2970365433, 1105433.319283754 313856.0379157553), (1105433.319283754 313856.0379157553, 1105403.446434068 313874.9240505755), (1105403.446434068 313874.9240505755, 1105439.679214116 313910.2013231074), (1105498.810099593 313893.9353858921, 1105570.517500654 313898.4765711145), (1105498.810099593 313893.9353858921, 1105494.267027018 313937.5201994817), (1105570.517500654 313898.4765711145, 1105614.445378195 313951.6687196051), (1105439.679214116 313910.2013231074, 1105494.267027018 313937.5201994817))"
21448.0,21463.0,747799.416,-0.08,7477994.1623164425,"MULTILINESTRING ((1105773.97651329 313798.2437803139, 1105786.604807565 313798.3523370835), (1105773.97651329 313798.2437803139, 1105749.66414649 313847.6675672862), (1105786.604807565 313798.3523370835, 1105789.321935886 313808.822236814), (1105789.321935886 313808.822236814, 1105803.068032627 313805.9850769046), (1105803.068032627 313805.9850769046, 1105802.241731659 313823.5314063907), (1105802.241731659 313823.5314063907, 1105855.173260647 313885.0395073916), (1105749.66414649 313847.6675672862, 1105731.363300085 313848.0966031462), (1105731.363300085 313848.0966031462, 1105695.394519065 313884.9693159791), (1105855.173260647 313885.0395073916, 1105874.439330469 313887.8871169979), (1105695.394519065 313884.9693159791, 1105687.199621103 313909.0630874028), (1105874.439330469 313887.8871169979, 1105895.865061939 313911.1281212357), (1105895.865061939 313911.1281212357, 1106008.364553451 313926.9773374508), (1105687.199621103 313909.0630874028, 1105635.735482666 313923.3534085264), (1105635.735482666 313923.3534085264, 1105614.445378195 313951.6687196051), (1106008.364553451 313926.9773374508, 1106023.668010302 313969.60615501), (1106023.668010302 313969.60615501, 1106027.664328645 314037.0332137049), (1106101.773377465 314021.3706572186, 1106074.143377986 314054.0535267023), (1106027.664328645 314037.0332137049, 1106043.029973698 314041.6606886661), (1106057.763355536 314040.4955794389, 1106074.143377986 314054.0535267023), (1106057.763355536 314040.4955794389, 1106043.029973698 314041.6606886661))"
21463.0,21322.0,998519.585,-0.082,9985195.853291295,"MULTILINESTRING ((1106780.745847598 313552.3005003802, 1106751.28803443 313562.3326802122), (1106751.28803443 313562.3326802122, 1106577.387936545 313599.1041226552), (1106577.387936545 313599.1041226552, 1106543.469312115 313619.8345050717), (1106490.450920802 313604.2210424261, 1106485.175676424 313631.0542481621), (1106490.450920802 313604.2210424261, 1106543.469312115 313619.8345050717), (1106485.175676424 313631.0542481621, 1106464.422956201 313635.0591022752), (1106464.422956201 313635.0591022752, 1106383.180129846 313744.3144180235), (1106383.180129846 313744.3144180235, 1106343.417765508 313772.7004918776), (1106343.417765508 313772.7004918776, 1106339.932215048 313868.0316912043), (1106339.932215048 313868.0316912043, 1106145.778427575 313889.1811182437), (1106145.778427575 313889.1811182437, 1106125.061624801 313886.1421926092), (1106125.061624801 313886.1421926092, 1106128.593740602 313902.4358229935), (1106128.593740602 313902.4358229935, 1106101.532693526 313949.0315423237), (1106101.532693526 313949.0315423237, 1106092.203268819 313959.7277513241), (1106092.203268819 313959.7277513241, 1106099.255996844 313976.6893014128), (1106099.255996844 313976.6893014128, 1106106.170942091 313993.5337472808), (1106106.170942091 313993.5337472808, 1106101.773377465 314021.3706572186))"
21322.0,21189.0,580389.548,-0.082,5803895.480944852,"MULTILINESTRING ((1106987.065361226 313148.9141254526, 1106985.019394642 313154.0187346388), (1106985.019394642 313154.0187346388, 1106985.19419493 313159.9220597504), (1106995.481966075 313162.0471072854, 1106985.19419493 313159.9220597504), (1106995.481966075 313162.0471072854, 1107001.472941006 313167.6137741444), (1107001.472941006 313167.6137741444, 1106992.446930666 313172.4824455662), (1106942.235516202 313168.5396893976, 1106981.304522156 313179.8362783802), (1106942.235516202 313168.5396893976, 1106916.390476967 313197.7424969837), (1106983.820217795 313171.2598947478, 1106981.304522156 313179.8362783802), (1106983.820217795 313171.2598947478, 1106992.446930666 313172.4824455662), (1106916.390476967 313197.7424969837, 1106880.635721724 313226.0905061738), (1106880.635721724 313226.0905061738, 1106868.264202774 313239.1671693875), (1106868.264202774 313239.1671693875, 1106851.771044601 313250.1463293525), (1106851.771044601 313250.1463293525, 1106844.16871727 313287.1249329535), (1106844.16871727 313287.1249329535, 1106829.987442783 313315.3023957844), (1106829.987442783 313315.3023957844, 1106810.98154767 313368.2393771927), (1106810.98154767 313368.2393771927, 1106808.215664084 313383.7327243059), (1106808.215664084 313383.7327243059, 1106806.239978296 313399.7384378891), (1106806.239978296 313399.7384378891, 1106803.76714763 313446.7225271242), (1106786.521896548 313447.0432341734, 1106777.752703608 313470.1899502054), (1106786.521896548 313447.0432341734, 1106803.76714763 313446.7225271242), (1106757.417854806 313467.7049500982, 1106757.643118207 313521.7191494892), (1106757.417854806 313467.7049500982, 1106777.752703608 313470.1899502054), (1106757.643118207 313521.7191494892, 1106780.745847598 313552.3005003802))"
21189.0,21142.0,150064.841,-0.083,1500648.4111650146,"MULTILINESTRING ((1107048.7277958 313103.2371931585, 1107045.820533324 313112.2329835489), (1107048.7277958 313103.2371931585, 1107055.281418673 313107.4166535501), (1107055.281418673 313107.4166535501, 1107066.035795463 313109.6431633625), (1107045.820533324 313112.2329835489, 1107043.70704196 313122.6162978608), (1107043.70704196 313122.6162978608, 1107036.721324345 313126.2878145258), (1107036.721324345 313126.2878145258, 1107031.67431258 313132.7732957517), (1107031.67431258 313132.7732957517, 1107041.298678401 313136.9797450692), (1107041.298678401 313136.9797450692, 1107038.802740942 313144.1524408766), (1107005.827156438 313138.8498634365, 1106998.639078409 313142.5996020167), (1107005.827156438 313138.8498634365, 1107011.41349943 313146.7169585956), (1106998.639078409 313142.5996020167, 1106996.828174231 313150.4089442557), (1107038.802740942 313144.1524408766, 1107037.39578281 313153.2569124541), (1107011.41349943 313146.7169585956, 1107019.89759467 313151.0163536386), (1106987.065361226 313148.9141254526, 1106996.828174231 313150.4089442557), (1107028.122102712 313149.3499955083, 1107019.89759467 313151.0163536386), (1107028.122102712 313149.3499955083, 1107028.19440594 313154.3682134209), (1107037.39578281 313153.2569124541, 1107028.19440594 313154.3682134209))"
21142.0,18967.0,25151.336,-0.086,251513.357678912,"MULTILINESTRING ((1107073.194630999 313085.5321541615, 1107066.035795463 313109.6431633625))"
21387.0,21460.0,206225.508,0.003,2062255.0845330928,"MULTILINESTRING ((1105123.645578687 313811.7677094489, 1105131.593409205 313853.3746953305), (1105131.593409205 313853.3746953305, 1105145.780098093 313897.2057173457), (1105145.780098093 313897.2057173457, 1105210.041028619 313995.9303059699))"
21460.0,21488.0,651153.074,0.002,6511530.742951165,"MULTILINESTRING ((1105358.373451022 314315.8318436267, 1105418.700977021 314342.9468258535), (1105358.373451022 314315.8318436267, 1105346.309397385 314304.4016492036), (1105467.058807749 314330.0741297096, 1105451.449577315 314325.6371668233), (1105467.058807749 314330.0741297096, 1105480.866602931 314336.7591263208), (1105451.449577315 314325.6371668233, 1105440.192555949 314321.3740142097), (1105425.361111194 314326.6252158397, 1105440.192555949 314321.3740142097), (1105425.361111194 314326.6252158397, 1105418.700977021 314342.9468258535), (1105480.866602931 314336.7591263208, 1105490.06372523 314331.4488538129), (1105490.06372523 314331.4488538129, 1105502.241638494 314279.4020372446), (1105210.041028619 313995.9303059699, 1105220.538837595 314038.7966372333), (1105220.538837595 314038.7966372333, 1105244.805574994 314118.168148733), (1105244.805574994 314118.168148733, 1105304.136583268 314168.2978747342), (1105304.136583268 314168.2978747342, 1105333.637508639 314198.4125512167), (1105333.637508639 314198.4125512167, 1105318.835303347 314221.2096603564), (1105318.835303347 314221.2096603564, 1105319.125953785 314268.9541538733), (1105548.678219636 314240.3685059638, 1105532.736619191 314251.337804872), (1105532.736619191 314251.337804872, 1105502.241638494 314279.4020372446), (1105319.125953785 314268.9541538733, 1105346.309397385 314304.4016492036))"
21189.0,21202.0,374165.888,0.001,3741658.8795256387,"MULTILINESTRING ((1106876.083077471 313038.7605493718, 1106907.920360052 313051.8583801243), (1106876.083077471 313038.7605493718, 1106861.586994745 313053.3930013924), (1106907.920360052 313051.8583801243, 1106940.368540048 313071.1748065082), (1106861.586994745 313053.3930013924, 1106817.193902346 313078.0504627899), (1106940.368540048 313071.1748065082, 1106948.154719685 313072.5964739458), (1106948.154719685 313072.5964739458, 1106956.505574024 313077.8911920917), (1106817.193902346 313078.0504627899, 1106788.404473832 313096.6382113382), (1106956.505574024 313077.8911920917, 1106967.230621769 313082.6684381717), (1106980.723396947 313081.5159409039, 1106967.230621769 313082.6684381717), (1106980.723396947 313081.5159409039, 1106982.681111351 313086.048794177), (1106989.564744486 313082.3654193371, 1106999.267790189 313095.756982448), (1106989.564744486 313082.3654193371, 1106982.681111351 313086.048794177), (1106788.404473832 313096.6382113382, 1106791.292457041 313125.7353118469), (1106999.267790189 313095.756982448, 1106992.692850889 313106.6906735485), (1106992.692850889 313106.6906735485, 1106990.998580507 313115.2388673397), (1106990.998580507 313115.2388673397, 1106990.510219513 313131.0231563365), (1106791.292457041 313125.7353118469, 1106785.557665649 313164.4086420506), (1106990.510219513 313131.0231563365, 1106987.067116656 313143.3865929511), (1106987.067116656 313143.3865929511, 1106987.065361226 313148.9141254526))"
21320.0,21333.0,591012.884,-0.001,5910128.8427469535,"MULTILINESTRING ((1104466.949340102 313358.2489157808, 1104623.29933787 313414.4482111911), (1104466.949340102 313358.2489157808, 1104435.315398846 313529.9278792425), (1104666.700123833 313400.7624370395, 1104654.099484798 313397.4450907937), (1104666.700123833 313400.7624370395, 1104681.958594166 313409.3203296807), (1104654.099484798 313397.4450907937, 1104623.29933787 313414.4482111911), (1104681.958594166 313409.3203296807, 1104697.592650535 313555.0324463089), (1104697.592650535 313555.0324463089, 1104694.585776054 313576.8717218505), (1104694.585776054 313576.8717218505, 1104703.642415348 313590.0620214337))"
21333.0,21375.0,476924.848,-0.002,4769248.47833087,"MULTILINESTRING ((1104759.434063083 313580.6500425436, 1104772.212265674 313607.3367385532), (1104759.434063083 313580.6500425436, 1104722.122488657 313586.1212429479), (1104722.122488657 313586.1212429479, 1104703.642415348 313590.0620214337), (1104772.212265674 313607.3367385532, 1104912.117673975 313613.254959931), (1104912.117673975 313613.254959931, 1104919.797970783 313627.6924257371), (1104919.797970783 313627.6924257371, 1105061.006846942 313756.9250942686), (1105061.006846942 313756.9250942686, 1105080.491917799 313795.1764916601))"
21375.0,21407.0,552493.387,0.071,5524933.873602343,"MULTILINESTRING ((1105080.491917799 313795.1764916601, 1104978.650636819 313836.3707469246), (1104963.679140394 313827.3911025028, 1104978.650636819 313836.3707469246), (1104963.679140394 313827.3911025028, 1104836.377868525 313915.6232094026), (1104580.570521806 313853.4182619161, 1104772.855628368 313915.442603821), (1104772.855628368 313915.442603821, 1104787.045914779 313914.456650676), (1104787.045914779 313914.456650676, 1104801.8190083 313925.0781055994), (1104836.377868525 313915.6232094026, 1104801.8190083 313925.0781055994))"
18985.0,18974.0,684621.31,0.129,6846213.10221562,"MULTILINESTRING ((1106697.867670407 312882.5323073972, 1106731.044240173 312896.2111336106), (1106697.867670407 312882.5323073972, 1106666.429909444 312873.2359736445), (1106666.429909444 312873.2359736445, 1106603.956463783 312854.7196975559), (1106603.956463783 312854.7196975559, 1106510.055350612 312826.7676754405), (1106510.055350612 312826.7676754405, 1106451.749764244 312809.5368588825), (1106312.629953887 312763.5408882442, 1106387.455828132 312788.1177897865), (1106312.629953887 312763.5408882442, 1106247.820787658 312742.249859785), (1106247.820787658 312742.249859785, 1106192.817744242 312723.2478365481), (1106082.827802901 312677.8170702932, 1106131.541830651 312698.8649693544), (1106451.749764244 312809.5368588825, 1106387.455828132 312788.1177897865), (1106192.817744242 312723.2478365481, 1106131.541830651 312698.8649693544))"
18985.0,18995.0,491658.658,-0.13,4916586.5784537615,"MULTILINESTRING ((1106082.827802901 312677.8170702932, 1106046.287550222 312663.043287935), (1105837.861382756 312613.0103908174, 1105885.725260135 312625.7336906321), (1105837.861382756 312613.0103908174, 1105804.82608363 312603.1858444962), (1106046.287550222 312663.043287935, 1106005.395197361 312650.3804425514), (1106005.395197361 312650.3804425514, 1105885.725260135 312625.7336906321), (1105804.82608363 312603.1858444962, 1105774.443129447 312600.5121407256), (1105774.443129447 312600.5121407256, 1105743.00438161 312599.4808293228), (1105743.00438161 312599.4808293228, 1105703.775658449 312599.2972241852), (1105703.775658449 312599.2972241852, 1105656.454687824 312600.5648651722), (1105656.454687824 312600.5648651722, 1105601.797791962 312601.6492825181))"
18995.0,21035.0,509994.863,-0.133,5099948.629190961,"MULTILINESTRING ((1105244.37557663 312765.727373442, 1105265.206804663 312770.1209667167), (1105261.979187388 312716.2387875833, 1105252.713186991 312633.0555395471), (1105261.979187388 312716.2387875833, 1105266.090367134 312738.0352721483), (1105266.090367134 312738.0352721483, 1105265.206804663 312770.1209667167), (1105601.797791962 312601.6492825181, 1105502.511085957 312604.8888512104), (1105502.511085957 312604.8888512104, 1105322.136481545 312626.0650776129), (1105252.713186991 312633.0555395471, 1105322.136481545 312626.0650776129))"
18985.0,21039.0,109310.668,0.001,1093106.6835739985,"MULTILINESTRING ((1106082.827802901 312677.8170702932, 1106076.657785444 312748.060442022), (1106049.453266012 312765.406880462, 1106065.235672957 312767.8275456298), (1106076.657785444 312748.060442022, 1106065.235672957 312767.8275456298))"
21387.0,21375.0,50556.134,0.074,505561.3385108839,"MULTILINESTRING ((1105111.32395578 313796.396765267, 1105080.491917799 313795.1764916601), (1105111.32395578 313796.396765267, 1105123.645578687 313811.7677094489))"
17646.0,17651.0,353323.365,-0.006,3533233.6463972395,"MULTILINESTRING ((1107101.75239698 313540.1883301313, 1107101.085352378 313489.0240081309), (1107101.085352378 313489.0240081309, 1107098.707373224 313423.5745343479), (1107098.707373224 313423.5745343479, 1107102.66325271 313346.5395771166), (1107102.66325271 313346.5395771166, 1107108.848687684 313302.8438564729), (1107108.848687684 313302.8438564729, 1107125.266402121 313188.694851372))"
17651.0,17652.0,86162.282,-0.006,861622.8169324,"MULTILINESTRING ((1107125.266402121 313188.694851372, 1107134.942886759 313103.0776543166))"
20984.0,20987.0,287453.035,-0.001,2874530.354835968,"MULTILINESTRING ((1106415.329160843 312535.0954910932, 1106399.505572113 312538.3978953044), (1106415.329160843 312535.0954910932, 1106432.61457092 312528.1727072666), (1106432.61457092 312528.1727072666, 1106469.353343979 312538.1601726886), (1106469.353343979 312538.1601726886, 1106564.92946078 312589.2956497181), (1106399.505572113 312538.3978953044, 1106298.46595997 312571.101792415))"
21306.0,17651.0,408016.796,-0.001,4080167.9597260416,"MULTILINESTRING ((1107125.266402121 313188.694851372, 1107133.839298422 313198.9486942287), (1107133.839298422 313198.9486942287, 1107126.480479487 313235.2478288748), (1107126.480479487 313235.2478288748, 1107131.564317631 313259.8448186066), (1107131.564317631 313259.8448186066, 1107149.871324722 313266.089669995), (1107149.871324722 313266.089669995, 1107233.801182813 313305.0394702582), (1107233.801182813 313305.0394702582, 1107226.584764445 313324.4114863409), (1107226.584764445 313324.4114863409, 1107337.7658067 313448.1811531961), (1107337.7658067 313448.1811531961, 1107337.882445081 313467.7502507044), (1107337.882445081 313467.7502507044, 1107351.845815507 313466.5925204625))"
17409.0,21958.0,180692.318,0.001,1806923.1809650809,"MULTILINESTRING ((1099676.749028426 316105.4557933298, 1099701.847442005 316124.3289378086), (1099823.716261203 316089.1569106238, 1099779.482279855 316122.3920598874), (1099779.482279855 316122.3920598874, 1099762.207965847 316146.4998711451), (1099701.847442005 316124.3289378086, 1099762.207965847 316146.4998711451))"
17409.0,17403.0,336025.054,0.202,3360250.53709497,"MULTILINESTRING ((1099701.30231256 316073.4555480126, 1099718.533832573 316006.4673099698), (1099701.30231256 316073.4555480126, 1099676.749028426 316105.4557933298), (1099755.614215042 315920.9784392399, 1099788.880014847 315882.7652135146), (1099755.614215042 315920.9784392399, 1099736.323787312 315948.0990968084), (1099856.744131839 315839.5025757953, 1099788.880014847 315882.7652135146), (1099736.323787312 315948.0990968084, 1099718.533832573 316006.4673099698))"
17403.0,17398.0,415612.314,0.201,4156123.13724784,"MULTILINESTRING ((1099930.117261861 315804.7528663962, 1099977.131149572 315774.0395083227), (1099930.117261861 315804.7528663962, 1099856.744131839 315839.5025757953), (1100099.669812317 315694.757471011, 1100164.325888664 315635.2775783312), (1100099.669812317 315694.757471011, 1099977.131149572 315774.0395083227), (1100200.206691598 315614.1717366517, 1100164.325888664 315635.2775783312))"
17398.0,21741.0,592312.942,0.199,5923129.422443068,"MULTILINESTRING ((1100543.936824307 315279.2290962308, 1100578.7176465 315310.4654386358), (1100578.7176465 315310.4654386358, 1100571.941121753 315330.1698338437), (1100571.941121753 315330.1698338437, 1100505.756938547 315402.0596174658), (1100505.756938547 315402.0596174658, 1100506.987226673 315483.5537517975), (1100200.206691598 315614.1717366517, 1100232.174737636 315597.3749240067), (1100506.987226673 315483.5537517975, 1100457.913424817 315476.4838896978), (1100457.913424817 315476.4838896978, 1100425.50757681 315488.8303535738), (1100425.50757681 315488.8303535738, 1100398.038713467 315505.9553902953), (1100398.038713467 315505.9553902953, 1100361.472660659 315513.5082948679), (1100361.472660659 315513.5082948679, 1100232.174737636 315597.3749240067))"
17409.0,15511.0,432456.206,-0.202,4324562.058557658,"MULTILINESTRING ((1099624.244846785 316127.7397795671, 1099676.749028426 316105.4557933298), (1099624.244846785 316127.7397795671, 1099586.640433281 316117.3827328505), (1099586.640433281 316117.3827328505, 1099562.597017485 316118.4612570952), (1099562.597017485 316118.4612570952, 1099318.656191173 315927.0287843589))"
15511.0,21879.0,60678.457,0.002,606784.5723153019,"MULTILINESTRING ((1099318.656191173 315927.0287843589, 1099343.036615 315871.463776431))"
21879.0,21880.0,272141.351,0.002,2721413.5095987576,"MULTILINESTRING ((1099404.129148954 315889.2417267887, 1099376.076035493 315887.2566605894), (1099404.129148954 315889.2417267887, 1099437.199827437 315922.9511726603), (1099343.036615 315871.463776431, 1099376.076035493 315887.2566605894), (1099526.489216814 315873.136285317, 1099487.941034526 315888.7263454107), (1099487.941034526 315888.7263454107, 1099493.806034155 315905.535131503), (1099493.806034155 315905.535131503, 1099459.089578975 315953.38411444), (1099437.199827437 315922.9511726603, 1099439.317250276 315940.6519965413), (1099439.317250276 315940.6519965413, 1099448.622509993 315948.9950638163), (1099448.622509993 315948.9950638163, 1099459.089578975 315953.38411444))"
21635.0,21636.0,16295.114,0.001,162951.1359207845,"MULTILINESTRING ((1099026.43194293 314334.4749337814, 1099042.720905889 314334.9226085308))"
21635.0,17779.0,678003.449,-0.222,6780034.49223265,"MULTILINESTRING ((1099026.43194293 314334.4749337814, 1099012.203291581 314341.5492609707), (1099012.203291581 314341.5492609707, 1098996.24835996 314323.1036147447), (1098988.899851835 314138.7643945252, 1098961.502104468 314026.0904329608), (1098988.899851835 314138.7643945252, 1098996.24835996 314323.1036147447), (1098907.8983838 313693.0968611758, 1098961.502104468 314026.0904329608))"
17779.0,17778.0,92422.38,-0.222,924223.79583792,"MULTILINESTRING ((1098907.8983838 313693.0968611758, 1098889.164506191 313602.5930597216))"
17778.0,21569.0,265154.926,0.001,2651549.2631698577,"MULTILINESTRING ((1099080.406823866 313466.0216012929, 1099025.608633549 313519.4278186898), (1099025.608633549 313519.4278186898, 1098994.034745055 313574.0426465632), (1098949.603940651 313559.8346468082, 1098889.164506191 313602.5930597216), (1098949.603940651 313559.8346468082, 1098966.271684392 313571.675869841), (1098966.271684392 313571.675869841, 1098981.816944147 313566.1190144275), (1098981.816944147 313566.1190144275, 1098994.034745055 313574.0426465632))"
21635.0,17785.0,550982.678,0.221,5509826.784691181,"MULTILINESTRING ((1099026.43194293 314334.4749337814, 1099031.717359316 314353.8157408236), (1099031.717359316 314353.8157408236, 1099025.468875014 314374.5885947427), (1099025.468875014 314374.5885947427, 1099048.215585123 314401.7162178401), (1099048.215585123 314401.7162178401, 1099022.636111597 314426.720213365), (1099022.636111597 314426.720213365, 1099016.22601296 314452.3794978083), (1099016.22601296 314452.3794978083, 1099036.704617813 314449.6990894309), (1099036.704617813 314449.6990894309, 1099031.000468357 314471.0567470058), (1099031.000468357 314471.0567470058, 1099007.150898655 314477.4328254912), (1099007.150898655 314477.4328254912, 1098987.245058796 314494.3197421802), (1098921.745689381 314805.5508987871, 1098948.584071889 314686.6059804293), (1098948.584071889 314686.6059804293, 1098987.245058796 314494.3197421802))"
17785.0,17786.0,80989.893,0.218,809898.9284689198,"MULTILINESTRING ((1098921.745689381 314805.5508987871, 1098908.245450084 314885.4076848623))"
17786.0,17791.0,588479.104,0.217,5884791.039547221,"MULTILINESTRING ((1098908.245450084 314885.4076848623, 1098942.43483058 314945.9163531865), (1098942.43483058 314945.9163531865, 1098979.770438006 315126.272932292), (1098987.418151589 315187.7932661817, 1098979.770438006 315126.272932292), (1098987.418151589 315187.7932661817, 1098932.33386522 315352.0007572243), (1098932.33386522 315352.0007572243, 1098917.102386666 315449.8005989395))"
17791.0,21772.0,22560.687,0.002,225606.86537598755,"MULTILINESTRING ((1098939.448606388 315446.6972070538, 1098917.102386666 315449.8005989395))"
