Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
59.0,0.0,1162,1.4646519470214843,1.2791781488731486,12791.781488731485,0.42843384735235424,50,1500
59.0,1.0,528,0.6647363222826708,0.7272526236056717,7272.526236056717,0.37261406043797274,50,1500
