Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
57.0,0.0,540,0.6808260529320519,1.075116870475121,10751.16870475121,0.5097836924196809,50,1500
57.0,1.0,266,0.33451668215227554,0.9055774637660599,9055.7746376606,0.5359033321262786,50,1500
