Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
44.0,0.0,481,0.606563173758017,0.8284757697894896,8284.757697894895,0.38156664081615466,50,1500
44.0,1.0,905,1.1406695742220492,0.6020607190818714,6020.607190818714,0.25928219257733837,50,1500
