ID
15876.0
15884.0
15904.0
15908.0
15923.0
16579.0
16680.0
16746.0
16757.0
16775.0
16828.0
16837.0
19022.0
19032.0
19034.0
19037.0
15577.0
15918.0
15925.0
16571.0
16645.0
16702.0
16714.0
16776.0
16824.0
18085.0
19038.0
19048.0
19117.0
19118.0
19149.0
19168.0
19198.0
19202.0
19214.0
19224.0
19228.0
19258.0
19291.0
19322.0
19332.0
19341.0
19365.0
19393.0
19426.0
19469.0
19474.0
19491.0
19503.0
19540.0
19547.0
19624.0
19651.0
19673.0
19695.0
19706.0
19729.0
19858.0
19863.0
19868.0
19874.0
19911.0
19950.0
20007.0
20059.0
20066.0
20075.0
20133.0
20151.0
20172.0
20192.0
20219.0
20309.0
20340.0
19123.0
19150.0
19167.0
19180.0
19201.0
19257.0
19375.0
19376.0
19388.0
19481.0
20125.0
20189.0
20935.0
17651.0
17652.0
18967.0
18974.0
18985.0
17646.0
18995.0
20953.0
20959.0
20984.0
20993.0
21035.0
21039.0
21041.0
21056.0
21142.0
21202.0
21306.0
21320.0
21322.0
21333.0
21407.0
21448.0
21460.0
21463.0
21488.0
20987.0
21189.0
21375.0
21387.0
15511.0
15512.0
15787.0
15788.0
17398.0
17403.0
17409.0
17473.0
17482.0
17778.0
17779.0
17785.0
17786.0
17791.0
21533.0
21553.0
21556.0
21569.0
21588.0
21603.0
21636.0
21681.0
21703.0
21706.0
21738.0
21741.0
21765.0
21772.0
21825.0
21834.0
21855.0
21880.0
21897.0
21934.0
21958.0
22020.0
22035.0
21635.0
21701.0
21879.0
16511.0
19006.0
22072.0
18958.0
18960.0
18951.0
22103.0
22113.0
22148.0
22149.0
22174.0
22223.0
22259.0
22273.0
22126.0
22245.0
22280.0
22293.0
22303.0
22316.0
22283.0
22295.0
22367.0
22399.0
22418.0
22428.0
22450.0
22481.0
22514.0
22533.0
19067.0
20347.0
20359.0
20389.0
20419.0
20456.0
20458.0
16087.0
16094.0
16097.0
17826.0
16092.0
17823.0
22570.0
22575.0
22604.0
22641.0
22665.0
22676.0
22724.0
22745.0
22813.0
22824.0
22831.0
22860.0
22876.0
22894.0
22701.0
22830.0
22931.0
22969.0
22996.0
23021.0
16907.0
16908.0
16909.0
23062.0
23074.0
23106.0
23165.0
23179.0
23219.0
23226.0
23119.0
15666.0
23239.0
23278.0
23287.0
17618.0
17626.0
17631.0
23337.0
23362.0
23379.0
23393.0
23408.0
18098.0
18108.0
18117.0
23438.0
23467.0
23482.0
23532.0
23577.0
17064.0
17070.0
17063.0
23591.0
23614.0
23633.0
23669.0
20493.0
20503.0
23705.0
23729.0
23747.0
23764.0
23794.0
23755.0
17814.0
17817.0
23810.0
23833.0
23848.0
23852.0
23879.0
23896.0
15951.0
23920.0
23937.0
17348.0
17360.0
23943.0
23949.0
23961.0
23978.0
24009.0
24034.0
24057.0
24070.0
24084.0
16155.0
16170.0
16171.0
16181.0
16936.0
16947.0
16156.0
16163.0
24114.0
24134.0
24151.0
24186.0
24237.0
24281.0
24285.0
24355.0
24371.0
24396.0
24407.0
24453.0
24470.0
24533.0
24561.0
24562.0
24563.0
24629.0
24657.0
24670.0
24729.0
24167.0
24210.0
24359.0
24509.0
15858.0
15868.0
16065.0
16067.0
15852.0
24757.0
24779.0
24800.0
24824.0
24855.0
24894.0
24896.0
24933.0
24940.0
24957.0
24980.0
25000.0
25022.0
25028.0
25019.0
16546.0
16551.0
20509.0
20527.0
20573.0
20577.0
20581.0
17858.0
25080.0
25090.0
25091.0
25122.0
25190.0
25241.0
25274.0
25244.0
25287.0
25300.0
25316.0
25325.0
25338.0
17099.0
17123.0
25353.0
25410.0
25423.0
25441.0
25458.0
25479.0
25492.0
25502.0
25521.0
15116.0
15107.0
15132.0
15190.0
25531.0
25582.0
25628.0
25647.0
15789.0
16195.0
16202.0
25667.0
25685.0
25689.0
25720.0
25725.0
25754.0
25794.0
25814.0
25817.0
25671.0
25739.0
20649.0
20653.0
20669.0
20687.0
20712.0
20698.0
25829.0
25839.0
25850.0
25868.0
25894.0
25903.0
25926.0
25937.0
25946.0
25906.0
25971.0
25972.0
16301.0
17136.0
17149.0
16310.0
17297.0
26004.0
26055.0
26075.0
26105.0
26122.0
18269.0
15408.0
15409.0
26241.0
26249.0
26263.0
26271.0
26303.0
26304.0
26338.0
26379.0
18564.0
26433.0
20735.0
20751.0
26449.0
26466.0
26488.0
26496.0
20776.0
20810.0
20815.0
20850.0
20869.0
20885.0
20901.0
