Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
41.0,0.0,554,0.6982836121911401,1.0188006059503816,10188.006059503816,0.4028763105102281,50,1500
41.0,1.0,295,0.3715912818908691,0.6316932392920236,6316.932392920236,0.32256174268981297,50,1500
41.0,2.0,378,0.47631669207736177,0.5269957078708659,5269.957078708659,0.2319938439870474,50,1500
