X,Y,ID,Population,Elevation,Weight,geometry,Land_cover,Cluster,MV_Power,Substation,Type
1123318.1212461155,314064.74535690405,3368.0,,1013,4.749174762108039,POINT (1123318.121246116 314064.7453569041),,,,,Standard
1123518.1212461155,314064.74535690405,3369.0,,1010,4.337874474767322,POINT (1123518.121246116 314064.7453569041),,,,,Standard
1123718.1212461155,314064.74535690405,3370.0,,1008,3.835319226786983,POINT (1123718.121246116 314064.7453569041),,,,,Standard
1123918.1212461155,314064.74535690405,3371.0,,1005,3.634094949280536,POINT (1123918.121246116 314064.7453569041),,,,,Standard
1124118.1212461155,314064.74535690405,3372.0,,1000,3.3958990999593834,POINT (1124118.121246116 314064.7453569041),,,,,Standard
1124318.1212461155,314064.74535690405,3373.0,,1000,2.9493058654550386,POINT (1124318.121246116 314064.7453569041),,,,,Standard
1124518.1212461155,314064.74535690405,3374.0,,1006,2.130971078427629,POINT (1124518.121246116 314064.7453569041),,,,,Standard
1124718.1212461155,314064.74535690405,3375.0,,1013,1.5,POINT (1124718.121246116 314064.7453569041),,,,,Standard
1124918.1212461155,314064.74535690405,3376.0,,1013,1.5,POINT (1124918.121246116 314064.7453569041),,,,,Standard
1125118.1212461155,314064.74535690405,3377.0,,1009,1.841548567765936,POINT (1125118.121246116 314064.7453569041),,,,,Standard
1125318.1212461155,314064.74535690405,3378.0,,1009,1.7088817232197462,POINT (1125318.121246116 314064.7453569041),,,,,Standard
1125518.1212461155,314064.74535690405,3379.0,,1012,1.860781238627136,POINT (1125518.121246116 314064.7453569041),,,,,Standard
1125718.1212461155,314064.74535690405,3380.0,,1012,2.396502242174636,POINT (1125718.121246116 314064.7453569041),,,,,Standard
1125918.1212461155,314064.74535690405,3381.0,,1011,2.9197595701041763,POINT (1125918.121246116 314064.7453569041),,,,,Standard
1126118.1212461155,314064.74535690405,3382.0,,1008,2.44374999356428,POINT (1126118.121246116 314064.7453569041),,,,,Standard
1126318.1212461155,314064.74535690405,3383.0,,1005,1.5,POINT (1126318.121246116 314064.7453569041),,,,,Standard
1126518.1212461155,314064.74535690405,3384.0,,1001,1.5393800488498053,POINT (1126518.121246116 314064.7453569041),,,,,Standard
1126718.1212461155,314064.74535690405,3385.0,,998,2.0531510251524496,POINT (1126718.121246116 314064.7453569041),,,,,Standard
1126918.1212461155,314064.74535690405,3386.0,,997,2.7920726963326787,POINT (1126918.121246116 314064.7453569041),,,,,Standard
1127118.1212461155,314064.74535690405,3387.0,,998,3.487507076436545,POINT (1127118.121246116 314064.7453569041),,,,,Standard
1091318.1212461155,314264.74535690405,3388.0,,976,2.996963338856352,POINT (1091318.121246116 314264.7453569041),,,,,Standard
1091518.1212461155,314264.74535690405,3389.0,,1058,2.005809458237694,POINT (1091518.121246116 314264.7453569041),,,,,Standard
1091718.1212461155,314264.74535690405,3390.0,,1060,1.5,POINT (1091718.121246116 314264.7453569041),,,,,Standard
1091918.1212461155,314264.74535690405,3391.0,,1061,1.9907004266588664,POINT (1091918.121246116 314264.7453569041),,,,,Standard
1092118.1212461155,314264.74535690405,3392.0,,1057,2.973112685522893,POINT (1092118.121246116 314264.7453569041),,,,,Standard
1092318.1212461155,314264.74535690405,3393.0,,1052,2.7074051952946787,POINT (1092318.121246116 314264.7453569041),,,,,Standard
1092518.1212461155,314264.74535690405,3394.0,,1053,1.7636580333205043,POINT (1092518.121246116 314264.7453569041),,,,,Standard
1092718.1212461155,314264.74535690405,3395.0,,1059,1.5,POINT (1092718.121246116 314264.7453569041),,,,,Standard
1092918.1212461155,314264.74535690405,3396.0,,1061,1.7522686081472072,POINT (1092918.121246116 314264.7453569041),,,,,Standard
1093118.1212461155,314264.74535690405,3397.0,,1057,1.5,POINT (1093118.121246116 314264.7453569041),,,,,Standard
1093318.1212461155,314264.74535690405,3398.0,,1053,1.5,POINT (1093318.121246116 314264.7453569041),,,,,Standard
1093518.1212461155,314264.74535690405,3399.0,,1049,1.9003777364538657,POINT (1093518.121246116 314264.7453569041),,,,,Standard
1093718.1212461155,314264.74535690405,3400.0,,1054,2.0972209289780395,POINT (1093718.121246116 314264.7453569041),,,,,Standard
1093918.1212461155,314264.74535690405,3401.0,,1060,1.5,POINT (1093918.121246116 314264.7453569041),,,,,Standard
1094118.1212461155,314264.74535690405,3402.0,,1063,1.670459197548272,POINT (1094118.121246116 314264.7453569041),,,,,Standard
1094318.1212461155,314264.74535690405,3403.0,,1061,2.3135701781418003,POINT (1094318.121246116 314264.7453569041),,,,,Standard
1094518.1212461155,314264.74535690405,3404.0,,1053,3.099875621507588,POINT (1094518.121246116 314264.7453569041),,,,,Standard
1094718.1212461155,314264.74535690405,3405.0,,1051,3.942866599138772,POINT (1094718.121246116 314264.7453569041),,,,,Standard
1094918.1212461155,314264.74535690405,3406.0,,1059,4.3540531746512485,POINT (1094918.121246116 314264.7453569041),,,,,Standard
1095118.1212461155,314264.74535690405,3407.0,,1066,3.507881308484912,POINT (1095118.121246116 314264.7453569041),,,,,Standard
1095318.1212461155,314264.74535690405,3408.0,,1066,2.8215086296964507,POINT (1095318.121246116 314264.7453569041),,,,,Standard
1095518.1212461155,314264.74535690405,3409.0,,1066,2.5351997130808224,POINT (1095518.121246116 314264.7453569041),,,,,Standard
1095718.1212461155,314264.74535690405,3410.0,,1067,1.8981192548263377,POINT (1095718.121246116 314264.7453569041),,,,,Standard
1095918.1212461155,314264.74535690405,3411.0,,1072,1.5170117720212448,POINT (1095918.121246116 314264.7453569041),,,,,Standard
1096118.1212461155,314264.74535690405,3412.0,,1080,1.5,POINT (1096118.121246116 314264.7453569041),,,,,Standard
1096318.1212461155,314264.74535690405,3413.0,,1089,1.5,POINT (1096318.121246116 314264.7453569041),,,,,Standard
1096518.1212461155,314264.74535690405,3414.0,,1094,1.5,POINT (1096518.121246116 314264.7453569041),,,,,Standard
1096718.1212461155,314264.74535690405,3415.0,,1097,1.5,POINT (1096718.121246116 314264.7453569041),,,,,Standard
1096918.1212461155,314264.74535690405,3416.0,,1100,1.7560130172548003,POINT (1096918.121246116 314264.7453569041),,,,,Standard
1097118.1212461155,314264.74535690405,3417.0,,1101,2.5664434865698125,POINT (1097118.121246116 314264.7453569041),,,,,Standard
1097318.1212461155,314264.74535690405,3418.0,,1095,2.9482959086562714,POINT (1097318.121246116 314264.7453569041),,,,,Standard
1097518.1212461155,314264.74535690405,3419.0,,1090,3.478594031033208,POINT (1097518.121246116 314264.7453569041),,,,,Standard
1097718.1212461155,314264.74535690405,3420.0,,1084,3.904611212183717,POINT (1097718.121246116 314264.7453569041),,,,,Standard
1097918.1212461155,314264.74535690405,3421.0,,1079,4.5466693179782895,POINT (1097918.121246116 314264.7453569041),,,,,Standard
1098118.1212461155,314264.74535690405,3422.0,,1083,4.932669594066272,POINT (1098118.121246116 314264.7453569041),,,,,Standard
1098318.1212461155,314264.74535690405,3423.0,,1085,4.407318710465882,POINT (1098318.121246116 314264.7453569041),,,,,Standard
1098518.1212461155,314264.74535690405,3424.0,,1088,3.411137549606462,POINT (1098518.121246116 314264.7453569041),,,,,Standard
1098718.1212461155,314264.74535690405,3425.0,,1092,2.4242719076940182,POINT (1098718.121246116 314264.7453569041),,,,,Standard
1098918.1212461155,314264.74535690405,3426.0,,1092,1.5,POINT (1098918.121246116 314264.7453569041),,,,,Standard
1099118.1212461155,314264.74535690405,3427.0,,1091,1.6811458192171322,POINT (1099118.121246116 314264.7453569041),,,,,Standard
1099318.1212461155,314264.74535690405,3428.0,,1087,2.638986824889493,POINT (1099318.121246116 314264.7453569041),,,,,Standard
1099518.1212461155,314264.74535690405,3429.0,,1082,3.627079716948781,POINT (1099518.121246116 314264.7453569041),,,,,Standard
1099718.1212461155,314264.74535690405,3430.0,,1075,4.623264125560095,POINT (1099718.121246116 314264.7453569041),,,,,Standard
1099918.1212461155,314264.74535690405,3431.0,,1072,5.621183576380194,POINT (1099918.121246116 314264.7453569041),,,,,Standard
1100118.1212461155,314264.74535690405,3432.0,,1071,6.004432377221093,POINT (1100118.121246116 314264.7453569041),,,,,Standard
1100318.1212461155,314264.74535690405,3433.0,,1066,5.979512966478229,POINT (1100318.121246116 314264.7453569041),,,,,Standard
1100518.1212461155,314264.74535690405,3434.0,,1061,5.231746781370876,POINT (1100518.121246116 314264.7453569041),,,,,Standard
1100718.1212461155,314264.74535690405,3435.0,,1065,4.587443354819012,POINT (1100718.121246116 314264.7453569041),,,,,Standard
1100918.1212461155,314264.74535690405,3436.0,,1067,4.017539194894543,POINT (1100918.121246116 314264.7453569041),,,,,Standard
1101118.1212461155,314264.74535690405,3437.0,,1066,3.2637257556866155,POINT (1101118.121246116 314264.7453569041),,,,,Standard
1101318.1212461155,314264.74535690405,3438.0,,1070,2.538878046148662,POINT (1101318.121246116 314264.7453569041),,,,,Standard
1101518.1212461155,314264.74535690405,3439.0,,1074,1.8875610642813947,POINT (1101518.121246116 314264.7453569041),,,,,Standard
1101718.1212461155,314264.74535690405,3440.0,,1074,1.5,POINT (1101718.121246116 314264.7453569041),,,,,Standard
1101918.1212461155,314264.74535690405,3441.0,,1072,1.5,POINT (1101918.121246116 314264.7453569041),,,,,Standard
1102118.1212461155,314264.74535690405,3442.0,,1070,1.5,POINT (1102118.121246116 314264.7453569041),,,,,Standard
1102318.1212461155,314264.74535690405,3443.0,,1063,1.9060429329933268,POINT (1102318.121246116 314264.7453569041),,,,,Standard
1102518.1212461155,314264.74535690405,3444.0,,1057,2.90314120010418,POINT (1102518.121246116 314264.7453569041),,,,,Standard
1102718.1212461155,314264.74535690405,3445.0,,1057,3.2466575123469066,POINT (1102718.121246116 314264.7453569041),,,,,Standard
1102918.1212461155,314264.74535690405,3446.0,,1061,2.7538398407855293,POINT (1102918.121246116 314264.7453569041),,,,,Standard
1103118.1212461155,314264.74535690405,3447.0,,1059,2.34636458265214,POINT (1103118.121246116 314264.7453569041),,,,,Standard
1103318.1212461155,314264.74535690405,3448.0,,1059,1.843677397283456,POINT (1103318.121246116 314264.7453569041),,,,,Standard
1103518.1212461155,314264.74535690405,3449.0,,1059,1.5,POINT (1103518.121246116 314264.7453569041),,,,,Standard
1103718.1212461155,314264.74535690405,3450.0,,1058,1.5,POINT (1103718.121246116 314264.7453569041),,,,,Standard
1103918.1212461155,314264.74535690405,3451.0,,1056,1.6543239906406668,POINT (1103918.121246116 314264.7453569041),,,,,Standard
1104118.1212461155,314264.74535690405,3452.0,,1053,2.048205988236531,POINT (1104118.121246116 314264.7453569041),,,,,Standard
1104318.1212461155,314264.74535690405,3453.0,,1050,2.317403594539912,POINT (1104318.121246116 314264.7453569041),,,,,Standard
1104518.1212461155,314264.74535690405,3454.0,,1048,2.678997942971465,POINT (1104518.121246116 314264.7453569041),,,,,Standard
1104718.1212461155,314264.74535690405,3455.0,,1044,3.260955976271452,POINT (1104718.121246116 314264.7453569041),,,,,Standard
1104918.1212461155,314264.74535690405,3456.0,,1041,3.7923939295929037,POINT (1104918.121246116 314264.7453569041),,,,,Standard
1105118.1212461155,314264.74535690405,3457.0,,1041,3.4438683156629684,POINT (1105118.121246116 314264.7453569041),,,,,Standard
1105318.1212461155,314264.74535690405,3458.0,,1041,3.461608054254522,POINT (1105318.121246116 314264.7453569041),,,,,Standard
1105518.1212461155,314264.74535690405,3459.0,,1043,3.558830709339688,POINT (1105518.121246116 314264.7453569041),,,,,Standard
1105718.1212461155,314264.74535690405,3460.0,,1044,3.9788888239250735,POINT (1105718.121246116 314264.7453569041),,,,,Standard
1105918.1212461155,314264.74535690405,3461.0,,1040,4.63158777835504,POINT (1105918.121246116 314264.7453569041),,,,,Standard
1106118.1212461155,314264.74535690405,3462.0,,1037,5.414523639584553,POINT (1106118.121246116 314264.7453569041),,,,,Standard
1106318.1212461155,314264.74535690405,3463.0,,1034,4.6494708855464255,POINT (1106318.121246116 314264.7453569041),,,,,Standard
1106518.1212461155,314264.74535690405,3464.0,,1031,3.6558531325495256,POINT (1106518.121246116 314264.7453569041),,,,,Standard
1106718.1212461155,314264.74535690405,3465.0,,1036,2.668146505385664,POINT (1106718.121246116 314264.7453569041),,,,,Standard
1106918.1212461155,314264.74535690405,3466.0,,1043,1.7039723658943409,POINT (1106918.121246116 314264.7453569041),,,,,Standard
1107118.1212461155,314264.74535690405,3467.0,,1047,1.5,POINT (1107118.121246116 314264.7453569041),,,,,Standard
1107318.1212461155,314264.74535690405,3468.0,,1046,2.3394801938932805,POINT (1107318.121246116 314264.7453569041),,,,,Standard
1107518.1212461155,314264.74535690405,3469.0,,1042,3.313884247652646,POINT (1107518.121246116 314264.7453569041),,,,,Standard
1107718.1212461155,314264.74535690405,3470.0,,1038,4.3020762180899705,POINT (1107718.121246116 314264.7453569041),,,,,Standard
1107918.1212461155,314264.74535690405,3471.0,,1031,5.299852613865003,POINT (1107918.121246116 314264.7453569041),,,,,Standard
1108118.1212461155,314264.74535690405,3472.0,,1028,5.511000096568215,POINT (1108118.121246116 314264.7453569041),,,,,Standard
1108318.1212461155,314264.74535690405,3473.0,,1030,5.244858473566127,POINT (1108318.121246116 314264.7453569041),,,,,Standard
1108518.1212461155,314264.74535690405,3474.0,,1035,4.964169363336937,POINT (1108518.121246116 314264.7453569041),,,,,Standard
1108718.1212461155,314264.74535690405,3475.0,,1041,4.738081726931377,POINT (1108718.121246116 314264.7453569041),,,,,Standard
1108918.1212461155,314264.74535690405,3476.0,,1046,4.48701949365065,POINT (1108918.121246116 314264.7453569041),,,,,Standard
1109118.1212461155,314264.74535690405,3477.0,,1049,4.160349551358158,POINT (1109118.121246116 314264.7453569041),,,,,Standard
1109318.1212461155,314264.74535690405,3478.0,,1054,3.7280356724158974,POINT (1109318.121246116 314264.7453569041),,,,,Standard
1109518.1212461155,314264.74535690405,3479.0,,1063,3.25871488521086,POINT (1109518.121246116 314264.7453569041),,,,,Standard
1109718.1212461155,314264.74535690405,3480.0,,1085,2.9680674396397726,POINT (1109718.121246116 314264.7453569041),,,,,Standard
1109918.1212461155,314264.74535690405,3481.0,,1130,2.3238213716788607,POINT (1109918.121246116 314264.7453569041),,,,,Standard
1110118.1212461155,314264.74535690405,3482.0,,1123,1.7093581002911418,POINT (1110118.121246116 314264.7453569041),,,,,Standard
1110318.1212461155,314264.74535690405,3483.0,,1089,1.5,POINT (1110318.121246116 314264.7453569041),,,,,Standard
1110518.1212461155,314264.74535690405,3484.0,,1073,1.7076611520072569,POINT (1110518.121246116 314264.7453569041),,,,,Standard
1110718.1212461155,314264.74535690405,3485.0,,1063,2.155043393139132,POINT (1110718.121246116 314264.7453569041),,,,,Standard
1110918.1212461155,314264.74535690405,3486.0,,1055,1.9619296309448568,POINT (1110918.121246116 314264.7453569041),,,,,Standard
1111118.1212461155,314264.74535690405,3487.0,,1046,2.001689621681431,POINT (1111118.121246116 314264.7453569041),,,,,Standard
1111318.1212461155,314264.74535690405,3488.0,,1038,2.0376548967841432,POINT (1111318.121246116 314264.7453569041),,,,,Standard
1111518.1212461155,314264.74535690405,3489.0,,1038,1.8481856420434841,POINT (1111518.121246116 314264.7453569041),,,,,Standard
1111718.1212461155,314264.74535690405,3490.0,,1039,1.5,POINT (1111718.121246116 314264.7453569041),,,,,Standard
1111918.1212461155,314264.74535690405,3491.0,,1037,1.5,POINT (1111918.121246116 314264.7453569041),,,,,Standard
1112118.1212461155,314264.74535690405,3492.0,,1030,2.1602852833167194,POINT (1112118.121246116 314264.7453569041),,,,,Standard
1112318.1212461155,314264.74535690405,3493.0,,1023,2.8115192042794703,POINT (1112318.121246116 314264.7453569041),,,,,Standard
1112518.1212461155,314264.74535690405,3494.0,,1018,2.8108982562558693,POINT (1112518.121246116 314264.7453569041),,,,,Standard
1112718.1212461155,314264.74535690405,3495.0,,1015,2.9100115133601165,POINT (1112718.121246116 314264.7453569041),,,,,Standard
1112918.1212461155,314264.74535690405,3496.0,,1011,3.0222617718254035,POINT (1112918.121246116 314264.7453569041),,,,,Standard
1113118.1212461155,314264.74535690405,3497.0,,1011,3.04967070822196,POINT (1113118.121246116 314264.7453569041),,,,,Standard
1113318.1212461155,314264.74535690405,3498.0,,1011,3.0027793457951515,POINT (1113318.121246116 314264.7453569041),,,,,Standard
1113518.1212461155,314264.74535690405,3499.0,,1010,3.100763375991188,POINT (1113518.121246116 314264.7453569041),,,,,Standard
1113718.1212461155,314264.74535690405,3500.0,,1006,3.1928592742261115,POINT (1113718.121246116 314264.7453569041),,,,,Standard
1113918.1212461155,314264.74535690405,3501.0,,1004,3.244218365081956,POINT (1113918.121246116 314264.7453569041),,,,,Standard
1114118.1212461155,314264.74535690405,3502.0,,1002,3.3275472570437863,POINT (1114118.121246116 314264.7453569041),,,,,Standard
1114318.1212461155,314264.74535690405,3503.0,,999,3.3819644811482217,POINT (1114318.121246116 314264.7453569041),,,,,Standard
1114518.1212461155,314264.74535690405,3504.0,,997,3.5136553837507343,POINT (1114518.121246116 314264.7453569041),,,,,Standard
1114718.1212461155,314264.74535690405,3505.0,,996,3.698507203401991,POINT (1114718.121246116 314264.7453569041),,,,,Standard
1114918.1212461155,314264.74535690405,3506.0,,994,3.7500120906533736,POINT (1114918.121246116 314264.7453569041),,,,,Standard
1115118.1212461155,314264.74535690405,3507.0,,993,3.7696981870107136,POINT (1115118.121246116 314264.7453569041),,,,,Standard
1115318.1212461155,314264.74535690405,3508.0,,993,3.136086226428929,POINT (1115318.121246116 314264.7453569041),,,,,Standard
1115518.1212461155,314264.74535690405,3509.0,,997,2.277179014492333,POINT (1115518.121246116 314264.7453569041),,,,,Standard
1115718.1212461155,314264.74535690405,3510.0,,1003,1.836656469187286,POINT (1115718.121246116 314264.7453569041),,,,,Standard
1115918.1212461155,314264.74535690405,3511.0,,1009,1.5078886477989124,POINT (1115918.121246116 314264.7453569041),,,,,Standard
1116118.1212461155,314264.74535690405,3512.0,,1010,1.5,POINT (1116118.121246116 314264.7453569041),,,,,Standard
1116318.1212461155,314264.74535690405,3513.0,,1007,1.5,POINT (1116318.121246116 314264.7453569041),,,,,Standard
1116518.1212461155,314264.74535690405,3514.0,,1001,2.2533240881765115,POINT (1116518.121246116 314264.7453569041),,,,,Standard
1116718.1212461155,314264.74535690405,3515.0,,996,3.189984134663659,POINT (1116718.121246116 314264.7453569041),,,,,Standard
1116918.1212461155,314264.74535690405,3516.0,,999,4.163022817833413,POINT (1116918.121246116 314264.7453569041),,,,,Standard
1117118.1212461155,314264.74535690405,3517.0,,1006,5.149080542464062,POINT (1117118.121246116 314264.7453569041),,,,,Standard
1117318.1212461155,314264.74535690405,3518.0,,1003,5.828400380103028,POINT (1117318.121246116 314264.7453569041),,,,,Standard
1117518.1212461155,314264.74535690405,3519.0,,999,6.002458367551593,POINT (1117518.121246116 314264.7453569041),,,,,Standard
1117718.1212461155,314264.74535690405,3520.0,,998,6.002031265132724,POINT (1117718.121246116 314264.7453569041),,,,,Standard
1117918.1212461155,314264.74535690405,3521.0,,996,6.00322989927699,POINT (1117918.121246116 314264.7453569041),,,,,Standard
1118118.1212461155,314264.74535690405,3522.0,,994,6.0037695382027785,POINT (1118118.121246116 314264.7453569041),,,,,Standard
1118318.1212461155,314264.74535690405,3523.0,,998,6.0044292498394025,POINT (1118318.121246116 314264.7453569041),,,,,Standard
1118518.1212461155,314264.74535690405,3524.0,,1005,6.001238887684067,POINT (1118518.121246116 314264.7453569041),,,,,Standard
1118718.1212461155,314264.74535690405,3525.0,,1011,6.001258602643717,POINT (1118718.121246116 314264.7453569041),,,,,Standard
1118918.1212461155,314264.74535690405,3526.0,,1017,6.002064964769063,POINT (1118918.121246116 314264.7453569041),,,,,Standard
1119118.1212461155,314264.74535690405,3527.0,,1021,6.003101285879878,POINT (1119118.121246116 314264.7453569041),,,,,Standard
1119318.1212461155,314264.74535690405,3528.0,,1026,6.004542423268098,POINT (1119318.121246116 314264.7453569041),,,,,Standard
1119518.1212461155,314264.74535690405,3529.0,,1029,6.006324792297546,POINT (1119518.121246116 314264.7453569041),,,,,Standard
1119718.1212461155,314264.74535690405,3530.0,,1030,6.005537825035387,POINT (1119718.121246116 314264.7453569041),,,,,Standard
1119918.1212461155,314264.74535690405,3531.0,,1027,6.006089000292894,POINT (1119918.121246116 314264.7453569041),,,,,Standard
1120118.1212461155,314264.74535690405,3532.0,,1020,6.0035237548477465,POINT (1120118.121246116 314264.7453569041),,,,,Standard
1120318.1212461155,314264.74535690405,3533.0,,1014,5.597209870370556,POINT (1120318.121246116 314264.7453569041),,,,,Standard
1120518.1212461155,314264.74535690405,3534.0,,1013,4.638999219389398,POINT (1120518.121246116 314264.7453569041),,,,,Standard
1120718.1212461155,314264.74535690405,3535.0,,1015,3.7084798641667778,POINT (1120718.121246116 314264.7453569041),,,,,Standard
1120918.1212461155,314264.74535690405,3536.0,,1019,2.8536850286300326,POINT (1120918.121246116 314264.7453569041),,,,,Standard
1121118.1212461155,314264.74535690405,3537.0,,1026,2.2428185608956106,POINT (1121118.121246116 314264.7453569041),,,,,Standard
1121318.1212461155,314264.74535690405,3538.0,,1026,2.2872243000390045,POINT (1121318.121246116 314264.7453569041),,,,,Standard
1121518.1212461155,314264.74535690405,3539.0,,1022,2.8606789053634056,POINT (1121518.121246116 314264.7453569041),,,,,Standard
1121718.1212461155,314264.74535690405,3540.0,,1014,3.6080298200184546,POINT (1121718.121246116 314264.7453569041),,,,,Standard
1121918.1212461155,314264.74535690405,3541.0,,1008,4.487393888860123,POINT (1121918.121246116 314264.7453569041),,,,,Standard
1122118.1212461155,314264.74535690405,3542.0,,1005,5.417627239591738,POINT (1122118.121246116 314264.7453569041),,,,,Standard
1122318.1212461155,314264.74535690405,3543.0,,1004,6.002052907837255,POINT (1122318.121246116 314264.7453569041),,,,,Standard
1122518.1212461155,314264.74535690405,3544.0,,1001,6.003761021488177,POINT (1122518.121246116 314264.7453569041),,,,,Standard
1122718.1212461155,314264.74535690405,3545.0,,998,6.00469084806932,POINT (1122718.121246116 314264.7453569041),,,,,Standard
1122918.1212461155,314264.74535690405,3546.0,,1002,6.004272008626572,POINT (1122918.121246116 314264.7453569041),,,,,Standard
1123118.1212461155,314264.74535690405,3547.0,,1008,6.005193514157206,POINT (1123118.121246116 314264.7453569041),,,,,Standard
1123318.1212461155,314264.74535690405,3548.0,,1009,5.697977885811497,POINT (1123318.121246116 314264.7453569041),,,,,Standard
1123518.1212461155,314264.74535690405,3549.0,,1007,5.17217731343583,POINT (1123518.121246116 314264.7453569041),,,,,Standard
1123718.1212461155,314264.74535690405,3550.0,,1005,4.78255395547072,POINT (1123718.121246116 314264.7453569041),,,,,Standard
1123918.1212461155,314264.74535690405,3551.0,,1000,4.634579118449799,POINT (1123918.121246116 314264.7453569041),,,,,Standard
1124118.1212461155,314264.74535690405,3552.0,,997,4.271826283298826,POINT (1124118.121246116 314264.7453569041),,,,,Standard
1124318.1212461155,314264.74535690405,3553.0,,998,3.5251176619316387,POINT (1124318.121246116 314264.7453569041),,,,,Standard
1124518.1212461155,314264.74535690405,3554.0,,1003,2.796807844619992,POINT (1124518.121246116 314264.7453569041),,,,,Standard
1124718.1212461155,314264.74535690405,3555.0,,1008,2.352658611829482,POINT (1124718.121246116 314264.7453569041),,,,,Standard
1124918.1212461155,314264.74535690405,3556.0,,1008,2.017277237086125,POINT (1124918.121246116 314264.7453569041),,,,,Standard
1125118.1212461155,314264.74535690405,3557.0,,1005,2.3087699536235053,POINT (1125118.121246116 314264.7453569041),,,,,Standard
1125318.1212461155,314264.74535690405,3558.0,,1006,1.5,POINT (1125318.121246116 314264.7453569041),,,,,Standard
1125518.1212461155,314264.74535690405,3559.0,,1010,1.5,POINT (1125518.121246116 314264.7453569041),,,,,Standard
1125718.1212461155,314264.74535690405,3560.0,,1013,1.7539481356029023,POINT (1125718.121246116 314264.7453569041),,,,,Standard
1125918.1212461155,314264.74535690405,3561.0,,1013,2.1859596754215698,POINT (1125918.121246116 314264.7453569041),,,,,Standard
1126118.1212461155,314264.74535690405,3562.0,,1010,1.5073655242909574,POINT (1126118.121246116 314264.7453569041),,,,,Standard
1126318.1212461155,314264.74535690405,3563.0,,1007,1.8160121873318915,POINT (1126318.121246116 314264.7453569041),,,,,Standard
1126518.1212461155,314264.74535690405,3564.0,,1003,2.15849342790072,POINT (1126518.121246116 314264.7453569041),,,,,Standard
1126718.1212461155,314264.74535690405,3565.0,,1002,2.7791535118598736,POINT (1126718.121246116 314264.7453569041),,,,,Standard
1126918.1212461155,314264.74535690405,3566.0,,1002,3.4458622247627524,POINT (1126918.121246116 314264.7453569041),,,,,Standard
1127118.1212461155,314264.74535690405,3567.0,,999,4.190389484728328,POINT (1127118.121246116 314264.7453569041),,,,,Standard
1127318.1212461155,314264.74535690405,3568.0,,996,4.893866884352127,POINT (1127318.121246116 314264.7453569041),,,,,Standard
1091318.1212461155,314464.74535690405,3569.0,,1052,3.139131657228889,POINT (1091318.121246116 314464.7453569041),,,,,Standard
1091518.1212461155,314464.74535690405,3570.0,,1053,2.1514338394784547,POINT (1091518.121246116 314464.7453569041),,,,,Standard
1091718.1212461155,314464.74535690405,3571.0,,1055,1.5,POINT (1091718.121246116 314464.7453569041),,,,,Standard
1091918.1212461155,314464.74535690405,3572.0,,1057,1.8411265071794745,POINT (1091918.121246116 314464.7453569041),,,,,Standard
1092118.1212461155,314464.74535690405,3573.0,,1056,2.8318814666668044,POINT (1092118.121246116 314464.7453569041),,,,,Standard
1092318.1212461155,314464.74535690405,3574.0,,1051,2.7833289615747585,POINT (1092318.121246116 314464.7453569041),,,,,Standard
1092518.1212461155,314464.74535690405,3575.0,,1049,1.9229183228422424,POINT (1092518.121246116 314464.7453569041),,,,,Standard
1092718.1212461155,314464.74535690405,3576.0,,1053,1.5,POINT (1092718.121246116 314464.7453569041),,,,,Standard
1092918.1212461155,314464.74535690405,3577.0,,1057,1.5,POINT (1092918.121246116 314464.7453569041),,,,,Standard
1093118.1212461155,314464.74535690405,3578.0,,1057,1.7044358953175986,POINT (1093118.121246116 314464.7453569041),,,,,Standard
1093318.1212461155,314464.74535690405,3579.0,,1051,1.6507540092565365,POINT (1093318.121246116 314464.7453569041),,,,,Standard
1093518.1212461155,314464.74535690405,3580.0,,1047,2.0216352470252668,POINT (1093518.121246116 314464.7453569041),,,,,Standard
1093718.1212461155,314464.74535690405,3581.0,,1056,1.8433185913589043,POINT (1093718.121246116 314464.7453569041),,,,,Standard
1093918.1212461155,314464.74535690405,3582.0,,1061,1.5,POINT (1093918.121246116 314464.7453569041),,,,,Standard
1094118.1212461155,314464.74535690405,3583.0,,1062,2.106013473030745,POINT (1094118.121246116 314464.7453569041),,,,,Standard
1094318.1212461155,314464.74535690405,3584.0,,1057,3.0598731957226617,POINT (1094318.121246116 314464.7453569041),,,,,Standard
1094518.1212461155,314464.74535690405,3585.0,,1051,3.7249704849070575,POINT (1094518.121246116 314464.7453569041),,,,,Standard
1094718.1212461155,314464.74535690405,3586.0,,1053,4.494700722509823,POINT (1094718.121246116 314464.7453569041),,,,,Standard
1094918.1212461155,314464.74535690405,3587.0,,1059,4.913026033284906,POINT (1094918.121246116 314464.7453569041),,,,,Standard
1095118.1212461155,314464.74535690405,3588.0,,1060,4.217431603461268,POINT (1095118.121246116 314464.7453569041),,,,,Standard
1095318.1212461155,314464.74535690405,3589.0,,1060,3.5474120757295866,POINT (1095318.121246116 314464.7453569041),,,,,Standard
1095518.1212461155,314464.74535690405,3590.0,,1061,2.5570188378215226,POINT (1095518.121246116 314464.7453569041),,,,,Standard
1095718.1212461155,314464.74535690405,3591.0,,1066,1.6023063633507393,POINT (1095718.121246116 314464.7453569041),,,,,Standard
1095918.1212461155,314464.74535690405,3592.0,,1073,1.5,POINT (1095918.121246116 314464.7453569041),,,,,Standard
