X,Y,ID,Elevation,Weight
1098518.1212461155,312264.74535690405,1673,1114,2.2730332404660585
1098718.1212461155,312264.74535690405,1674,1113,1.5
1098918.1212461155,312264.74535690405,1675,1111,1.7555112572955125
1099118.1212461155,312264.74535690405,1676,1107,2.735252901292329
1099318.1212461155,312264.74535690405,1677,1101,3.7271006363835433
1099518.1212461155,312264.74535690405,1678,1092,4.72419034054077
1099718.1212461155,312264.74535690405,1679,1085,4.605349538379266
1099918.1212461155,312264.74535690405,1680,1082,4.0679122299736505
1100118.1212461155,312264.74535690405,1681,1088,3.5722275651505067
1100318.1212461155,312264.74535690405,1682,1093,3.167013099836553
1100518.1212461155,312264.74535690405,1683,1099,2.796513471595545
1100718.1212461155,312264.74535690405,1684,1098,2.3378759914427603
1100918.1212461155,312264.74535690405,1685,1099,1.7886594510029206
1101118.1212461155,312264.74535690405,1686,1104,1.5
1101318.1212461155,312264.74535690405,1687,1105,1.5
1101518.1212461155,312264.74535690405,1688,1106,1.719591400582823
1101718.1212461155,312264.74535690405,1689,1107,2.2085685950622747
1101918.1212461155,312264.74535690405,1690,1104,2.7313403764089164
1102118.1212461155,312264.74535690405,1691,1098,3.0591570464306415
1102318.1212461155,312264.74535690405,1692,1092,3.5644481416517317
1102518.1212461155,312264.74535690405,1693,1085,2.8244166469235203
1102718.1212461155,312264.74535690405,1694,1078,2.132899313799136
1102918.1212461155,312264.74535690405,1695,1074,1.5
1103118.1212461155,312264.74535690405,1696,1070,1.5
1103318.1212461155,312264.74535690405,1697,1069,1.69475113206218
1103518.1212461155,312264.74535690405,1698,1069,1.5
1103718.1212461155,312264.74535690405,1699,1067,1.9233341002375743
1103918.1212461155,312264.74535690405,1700,1066,1.7619072206398947
1104118.1212461155,312264.74535690405,1701,1064,1.5
1104318.1212461155,312264.74535690405,1702,1060,2.102816831286407
1104518.1212461155,312264.74535690405,1703,1057,3.1014123667296136
1104718.1212461155,312264.74535690405,1704,1055,3.185502309184014
1104918.1212461155,312264.74535690405,1705,1055,3.0685467836587783
1105118.1212461155,312264.74535690405,1706,1054,2.9134438748360703
1105318.1212461155,312264.74535690405,1707,1055,2.8094073004666433
1105518.1212461155,312264.74535690405,1708,1057,2.7051025323949593
1105718.1212461155,312264.74535690405,1709,1056,2.677581638410122
1105918.1212461155,312264.74535690405,1710,1054,2.7872810198515117
1106118.1212461155,312264.74535690405,1711,1052,3.0135108270890045
1106318.1212461155,312264.74535690405,1712,1050,3.3677954105771493
1106518.1212461155,312264.74535690405,1713,1048,3.7018183453351057
1106718.1212461155,312264.74535690405,1714,1045,4.000302748542755
1106918.1212461155,312264.74535690405,1715,1043,4.025416364099909
1107118.1212461155,312264.74535690405,1716,1044,3.9224622174110575
1107318.1212461155,312264.74535690405,1717,1045,4.049295715075151
1107518.1212461155,312264.74535690405,1718,1047,4.252235473007343
1107718.1212461155,312264.74535690405,1719,1044,4.657865941758291
1107918.1212461155,312264.74535690405,1720,1038,4.731098394408043
1108118.1212461155,312264.74535690405,1721,1034,4.806351491042383
1108318.1212461155,312264.74535690405,1722,1035,5.1287193226133825
1108518.1212461155,312264.74535690405,1723,1038,5.649650769663338
1108718.1212461155,312264.74535690405,1724,1039,6.00285697542981
1108918.1212461155,312264.74535690405,1725,1039,6.0045017008414945
1109118.1212461155,312264.74535690405,1726,1042,6.005179851090486
1109318.1212461155,312264.74535690405,1727,1044,6.004294374495425
1109518.1212461155,312264.74535690405,1728,1044,6.004361375762039
1109718.1212461155,312264.74535690405,1729,1042,6.003519986365893
1109918.1212461155,312264.74535690405,1730,1038,6.003049633012784
1110118.1212461155,312264.74535690405,1731,1033,6.004440846981092
1110318.1212461155,312264.74535690405,1732,1025,6.00373997611221
1110518.1212461155,312264.74535690405,1733,1021,6.003240143778452
1110718.1212461155,312264.74535690405,1734,1017,6.0038441379033936
1110918.1212461155,312264.74535690405,1735,1015,6.003668030219316
1111118.1212461155,312264.74535690405,1736,1015,6.004211083110592
1111318.1212461155,312264.74535690405,1737,1016,6.004769138401132
1111518.1212461155,312264.74535690405,1738,1012,6.004521068403914
1111718.1212461155,312264.74535690405,1739,1008,6.005315131939961
1111918.1212461155,312264.74535690405,1740,1008,6.003986169666175
1112118.1212461155,312264.74535690405,1741,1008,6.004075604702833
1112318.1212461155,312264.74535690405,1742,1011,6.003276800604453
1112518.1212461155,312264.74535690405,1743,1012,6.002758056586149
1113918.1212461155,312264.74535690405,1744,998,5.8051308876151495
1114118.1212461155,312264.74535690405,1745,998,6.004249496224343
1114318.1212461155,312264.74535690405,1746,1003,6.003224593917056
1114518.1212461155,312264.74535690405,1747,1007,5.718062292198505
1114718.1212461155,312264.74535690405,1748,1006,4.729857709361476
1114918.1212461155,312264.74535690405,1749,1003,3.749216504927862
1115118.1212461155,312264.74535690405,1750,1005,2.7886627789512253
1115318.1212461155,312264.74535690405,1751,1010,1.9220321962399052
1115518.1212461155,312264.74535690405,1752,1017,1.5
1115718.1212461155,312264.74535690405,1753,1021,1.760521664089032
1115918.1212461155,312264.74535690405,1754,1017,2.7132999244975426
1116118.1212461155,312264.74535690405,1755,1012,3.700743914757642
1116318.1212461155,312264.74535690405,1756,1009,4.693287483683431
1116518.1212461155,312264.74535690405,1757,1012,5.690709737842149
1116718.1212461155,312264.74535690405,1758,1014,6.002869795605234
1116918.1212461155,312264.74535690405,1759,1009,6.002776485294758
1117118.1212461155,312264.74535690405,1760,1012,5.801589694452625
1117318.1212461155,312264.74535690405,1761,1017,5.4097514720977715
1117518.1212461155,312264.74535690405,1762,1019,5.0308489341573495
1117718.1212461155,312264.74535690405,1763,1016,4.651491071142283
1117918.1212461155,312264.74535690405,1764,1012,4.281608043032162
1118118.1212461155,312264.74535690405,1765,1010,4.058275815753101
1118318.1212461155,312264.74535690405,1766,1009,3.728122729908349
1118518.1212461155,312264.74535690405,1767,1012,3.4915696775118787
1118718.1212461155,312264.74535690405,1768,1017,3.491609182889992
1118918.1212461155,312264.74535690405,1769,1025,3.2323262332591316
1119118.1212461155,312264.74535690405,1770,1029,2.948781869636645
1119318.1212461155,312264.74535690405,1771,1031,2.8455996907352183
1119518.1212461155,312264.74535690405,1772,1032,3.230840231986333
1119718.1212461155,312264.74535690405,1773,1031,2.938500685585937
1119918.1212461155,312264.74535690405,1774,1034,2.8704238977244527
1120118.1212461155,312264.74535690405,1775,1036,2.744831776528367
1120318.1212461155,312264.74535690405,1776,1038,2.250434248969066
1120518.1212461155,312264.74535690405,1777,1041,2.1257030617780055
1120718.1212461155,312264.74535690405,1778,1046,1.7000156911690194
1120918.1212461155,312264.74535690405,1779,1046,1.760770110945396
1121118.1212461155,312264.74535690405,1780,1046,1.5518228552977806
1121318.1212461155,312264.74535690405,1781,1047,1.6159450464141076
1121518.1212461155,312264.74535690405,1782,1050,1.8244391154113053
1121718.1212461155,312264.74535690405,1783,1051,1.5
1121918.1212461155,312264.74535690405,1784,1049,1.505086991569761
1122118.1212461155,312264.74535690405,1785,1047,2.139147805470082
1122318.1212461155,312264.74535690405,1786,1041,2.7539203662809797
1122518.1212461155,312264.74535690405,1787,1035,3.4160185669096546
1122718.1212461155,312264.74535690405,1788,1032,4.254645528661702
1122918.1212461155,312264.74535690405,1789,1029,4.735519169564149
1123118.1212461155,312264.74535690405,1790,1025,5.2580244698864655
1123318.1212461155,312264.74535690405,1791,1022,5.85503471821999
1123518.1212461155,312264.74535690405,1792,1020,6.004523639948761
1123718.1212461155,312264.74535690405,1793,1020,6.006038803933825
1123918.1212461155,312264.74535690405,1794,1018,6.005677792519232
1124118.1212461155,312264.74535690405,1795,1017,6.004484648835188
1124318.1212461155,312264.74535690405,1796,1014,6.0045946196750855
1124518.1212461155,312264.74535690405,1797,1014,6.005324836495863
1124718.1212461155,312264.74535690405,1798,1015,6.004050820627008
1124918.1212461155,312264.74535690405,1799,1016,6.0033567751626356
1125118.1212461155,312264.74535690405,1800,1019,6.005302774498004
1125318.1212461155,312264.74535690405,1801,1023,6.008563975722426
1125518.1212461155,312264.74535690405,1802,1024,6.008840161307903
1125718.1212461155,312264.74535690405,1803,1020,6.007035958381247
1125918.1212461155,312264.74535690405,1804,1016,6.0048318367080125
1126118.1212461155,312264.74535690405,1805,1014,6.003277621577253
1126318.1212461155,312264.74535690405,1806,1014,6.003424257990845
1126518.1212461155,312264.74535690405,1807,982,6.004407828911206
1092318.1212461155,312464.74535690405,1808,1079,4.1836932601786465
1092518.1212461155,312464.74535690405,1809,1084,3.593770807281283
1092718.1212461155,312464.74535690405,1810,1089,3.0213201532690563
1092918.1212461155,312464.74535690405,1811,1088,2.4037307552381164
1093118.1212461155,312464.74535690405,1812,1083,1.7195305425605927
1093318.1212461155,312464.74535690405,1813,1077,1.5
1093518.1212461155,312464.74535690405,1814,1070,1.9771288295188887
1093718.1212461155,312464.74535690405,1815,1063,1.7813037424186289
1093918.1212461155,312464.74535690405,1816,1068,1.5
1094118.1212461155,312464.74535690405,1817,1078,1.5
1094318.1212461155,312464.74535690405,1818,1083,2.0436222068177536
1094518.1212461155,312464.74535690405,1819,1081,2.5954373858567665
1094718.1212461155,312464.74535690405,1820,1078,1.8854993213024627
1094918.1212461155,312464.74535690405,1821,1078,1.5
1095118.1212461155,312464.74535690405,1822,1073,1.5811163032137159
1095318.1212461155,312464.74535690405,1823,1068,2.3538405911400773
1095518.1212461155,312464.74535690405,1824,1062,2.323300110595988
1095718.1212461155,312464.74535690405,1825,1064,2.544180675322443
1095918.1212461155,312464.74535690405,1826,1068,3.120477945568685
1096118.1212461155,312464.74535690405,1827,1070,3.9158989074282093
1096318.1212461155,312464.74535690405,1828,1072,4.81024486667324
1096518.1212461155,312464.74535690405,1829,1075,4.8076162084504155
1096718.1212461155,312464.74535690405,1830,1074,4.184611705936032
1096918.1212461155,312464.74535690405,1831,1079,3.2005251098253478
1097118.1212461155,312464.74535690405,1832,1089,2.2228522006045965
1097318.1212461155,312464.74535690405,1833,1107,1.5
1097518.1212461155,312464.74535690405,1834,1120,1.80547315182535
1097718.1212461155,312464.74535690405,1835,1118,2.7894421283660265
1097918.1212461155,312464.74535690405,1836,1106,3.7870503263080204
1098118.1212461155,312464.74535690405,1837,1106,4.183592018335531
1098318.1212461155,312464.74535690405,1838,1111,3.184124299528183
1098518.1212461155,312464.74535690405,1839,1110,2.195098303585303
1098718.1212461155,312464.74535690405,1840,1108,1.5
1098918.1212461155,312464.74535690405,1841,1107,1.860086202019794
1099118.1212461155,312464.74535690405,1842,1104,2.8482788219701334
1099318.1212461155,312464.74535690405,1843,1096,3.8420819867675404
1099518.1212461155,312464.74535690405,1844,1088,4.836635043399763
1099718.1212461155,312464.74535690405,1845,1083,5.447061000050244
1099918.1212461155,312464.74535690405,1846,1084,4.924395294430214
1100118.1212461155,312464.74535690405,1847,1091,4.494911982848835
1100318.1212461155,312464.74535690405,1848,1096,4.124432476637865
1100518.1212461155,312464.74535690405,1849,1095,3.6883162402130076
1100718.1212461155,312464.74535690405,1850,1092,3.1771557518084683
1100918.1212461155,312464.74535690405,1851,1095,2.5910879969109812
1101118.1212461155,312464.74535690405,1852,1098,2.1206888405827025
1101318.1212461155,312464.74535690405,1853,1097,1.6745551645755654
1101518.1212461155,312464.74535690405,1854,1100,1.5
1101718.1212461155,312464.74535690405,1855,1101,1.5
1101918.1212461155,312464.74535690405,1856,1100,1.736381752145717
1102118.1212461155,312464.74535690405,1857,1095,2.177300325174593
1102318.1212461155,312464.74535690405,1858,1091,2.593599638527653
1102518.1212461155,312464.74535690405,1859,1086,2.9489945686366825
1102718.1212461155,312464.74535690405,1860,1081,2.183115806556554
1102918.1212461155,312464.74535690405,1861,1078,1.5
1103118.1212461155,312464.74535690405,1862,1076,1.601839744975774
1103318.1212461155,312464.74535690405,1863,1074,1.5
1103518.1212461155,312464.74535690405,1864,1073,1.5
1103718.1212461155,312464.74535690405,1865,1072,2.0246483293007858
1103918.1212461155,312464.74535690405,1866,1069,1.560203644834611
1104118.1212461155,312464.74535690405,1867,1066,1.5
1104318.1212461155,312464.74535690405,1868,1064,2.21340699599025
1104518.1212461155,312464.74535690405,1869,1061,2.2893671711685215
1104718.1212461155,312464.74535690405,1870,1059,2.1868858124548876
1104918.1212461155,312464.74535690405,1871,1058,2.1354294276634214
1105118.1212461155,312464.74535690405,1872,1057,1.9250310154339227
1105318.1212461155,312464.74535690405,1873,1057,1.8090519523551205
1105518.1212461155,312464.74535690405,1874,1057,1.7073779095426063
1105718.1212461155,312464.74535690405,1875,1057,1.6799202892273095
1105918.1212461155,312464.74535690405,1876,1055,1.823351918525061
1106118.1212461155,312464.74535690405,1877,1053,2.0564098414961194
1106318.1212461155,312464.74535690405,1878,1052,2.4317378056472974
1106518.1212461155,312464.74535690405,1879,1049,2.746541095622309
1106718.1212461155,312464.74535690405,1880,1047,3.035465959160489
1106918.1212461155,312464.74535690405,1881,1046,3.353736239190419
1107118.1212461155,312464.74535690405,1882,1049,3.8856116731289787
1107318.1212461155,312464.74535690405,1883,1050,4.325856912514396
1107518.1212461155,312464.74535690405,1884,1048,4.598481426274048
1107718.1212461155,312464.74535690405,1885,1044,4.82956544196044
1107918.1212461155,312464.74535690405,1886,1038,5.035049829999036
1108118.1212461155,312464.74535690405,1887,1036,5.258178573034139
1108318.1212461155,312464.74535690405,1888,1037,5.47942793227087
1108518.1212461155,312464.74535690405,1889,1042,5.724006979711578
1108718.1212461155,312464.74535690405,1890,1044,5.954541221695804
1108918.1212461155,312464.74535690405,1891,1042,6.004321321196456
1109118.1212461155,312464.74535690405,1892,1042,6.002758830786027
1109318.1212461155,312464.74535690405,1893,1043,6.003241972184014
1109518.1212461155,312464.74535690405,1894,1043,6.004751557258238
1109718.1212461155,312464.74535690405,1895,1041,6.004714536264809
1109918.1212461155,312464.74535690405,1896,1038,6.0052915422435715
1110118.1212461155,312464.74535690405,1897,1032,6.004148107723243
1110318.1212461155,312464.74535690405,1898,1025,6.0053999014825745
1110518.1212461155,312464.74535690405,1899,1020,6.003892725155531
1110718.1212461155,312464.74535690405,1900,1020,6.004921740720361
1110918.1212461155,312464.74535690405,1901,1020,6.004454893204255
1111118.1212461155,312464.74535690405,1902,1022,6.00244995747759
1111318.1212461155,312464.74535690405,1903,1022,6.002360994915656
1111518.1212461155,312464.74535690405,1904,1018,6.003076567554536
1111718.1212461155,312464.74535690405,1905,1013,6.005593363072828
1111918.1212461155,312464.74535690405,1906,1012,6.004043915687574
1112118.1212461155,312464.74535690405,1907,1014,6.00361947587008
1112318.1212461155,312464.74535690405,1908,1017,6.003524862358615
1112518.1212461155,312464.74535690405,1909,1017,6.002890358672946
1112718.1212461155,312464.74535690405,1910,1012,6.00156701344222
1112918.1212461155,312464.74535690405,1911,1007,5.754054381653303
1113918.1212461155,312464.74535690405,1912,997,4.893740781392337
1114118.1212461155,312464.74535690405,1913,998,5.435074476161551
1114318.1212461155,312464.74535690405,1914,1002,6.0033819636471115
1114518.1212461155,312464.74535690405,1915,1004,5.893978067957557
1114718.1212461155,312464.74535690405,1916,1002,4.89571769702751
1114918.1212461155,312464.74535690405,1917,1000,3.8999451666931897
1115118.1212461155,312464.74535690405,1918,1004,2.9074626111666824
1115318.1212461155,312464.74535690405,1919,1010,1.927158289077231
1115518.1212461155,312464.74535690405,1920,1017,1.5
1115718.1212461155,312464.74535690405,1921,1022,2.0738618398470976
1115918.1212461155,312464.74535690405,1922,1021,2.956827986499122
1116118.1212461155,312464.74535690405,1923,1017,3.915551626671235
1116318.1212461155,312464.74535690405,1924,1010,4.896210806395457
1116518.1212461155,312464.74535690405,1925,1007,5.865937814180894
1116718.1212461155,312464.74535690405,1926,1008,5.672362454233708
1116918.1212461155,312464.74535690405,1927,1007,5.296837865921384
1117118.1212461155,312464.74535690405,1928,1010,4.888375313413825
1117318.1212461155,312464.74535690405,1929,1016,4.485246592673409
1117518.1212461155,312464.74535690405,1930,1020,4.101364474690363
1117718.1212461155,312464.74535690405,1931,1017,3.7251932530352945
1117918.1212461155,312464.74535690405,1932,1012,3.3357101165260894
1118118.1212461155,312464.74535690405,1933,1006,3.106668085427847
1118318.1212461155,312464.74535690405,1934,1007,2.8349587046966427
1118518.1212461155,312464.74535690405,1935,1015,2.4997849257066207
1118718.1212461155,312464.74535690405,1936,1022,2.5019168889368357
1118918.1212461155,312464.74535690405,1937,1028,2.281344518594758
1119118.1212461155,312464.74535690405,1938,1031,1.9765197645186159
1119318.1212461155,312464.74535690405,1939,1034,1.868337377471497
1119518.1212461155,312464.74535690405,1940,1034,2.5259560676461135
1119718.1212461155,312464.74535690405,1941,1036,2.044461451298561
1119918.1212461155,312464.74535690405,1942,1039,1.914837955713033
1120118.1212461155,312464.74535690405,1943,1042,2.265047597603384
1120318.1212461155,312464.74535690405,1944,1044,1.5
1120518.1212461155,312464.74535690405,1945,1045,1.5
1120718.1212461155,312464.74535690405,1946,1046,1.5
1120918.1212461155,312464.74535690405,1947,1045,1.7713121990535634
1121118.1212461155,312464.74535690405,1948,1041,1.5410911247214125
1121318.1212461155,312464.74535690405,1949,1042,1.511898233246346
1121518.1212461155,312464.74535690405,1950,1046,1.5
1121718.1212461155,312464.74535690405,1951,1048,1.5
1121918.1212461155,312464.74535690405,1952,1048,1.7544866790965208
1122118.1212461155,312464.74535690405,1953,1046,1.7668811090212118
1122318.1212461155,312464.74535690405,1954,1043,2.428332202812282
1122518.1212461155,312464.74535690405,1955,1039,2.931688982445676
1122718.1212461155,312464.74535690405,1956,1035,3.4523458368141915
1122918.1212461155,312464.74535690405,1957,1033,3.862541372413002
1123118.1212461155,312464.74535690405,1958,1032,4.472766471167871
1123318.1212461155,312464.74535690405,1959,1028,4.977155259670935
1123518.1212461155,312464.74535690405,1960,1025,5.269091231095788
1123718.1212461155,312464.74535690405,1961,1022,5.54768150493102
1123918.1212461155,312464.74535690405,1962,1019,5.803558953458853
1124118.1212461155,312464.74535690405,1963,1017,6.004990793455235
1124318.1212461155,312464.74535690405,1964,1018,6.003654338128772
1124518.1212461155,312464.74535690405,1965,1019,6.003269121212327
1124718.1212461155,312464.74535690405,1966,1019,6.002422394724686
1124918.1212461155,312464.74535690405,1967,1020,6.002583543884664
1125118.1212461155,312464.74535690405,1968,1021,6.004930046457023
1125318.1212461155,312464.74535690405,1969,1023,6.007207886901936
1125518.1212461155,312464.74535690405,1970,1024,6.008217594056731
1125718.1212461155,312464.74535690405,1971,1022,6.007280114892833
1125918.1212461155,312464.74535690405,1972,1022,6.004083616172816
1126118.1212461155,312464.74535690405,1973,1018,6.002772429613709
1126318.1212461155,312464.74535690405,1974,1014,6.004329071401647
1126518.1212461155,312464.74535690405,1975,1008,6.005080137610901
1092118.1212461155,312664.74535690405,1976,999,5.321029656875075
1092318.1212461155,312664.74535690405,1977,1075,4.996726329308888
1092518.1212461155,312664.74535690405,1978,1080,4.419480790684308
1092718.1212461155,312664.74535690405,1979,1084,3.7957471636079165
1092918.1212461155,312664.74535690405,1980,1085,3.126418844955779
1093118.1212461155,312664.74535690405,1981,1081,2.424460786189571
1093318.1212461155,312664.74535690405,1982,1077,1.985671885593605
1093518.1212461155,312664.74535690405,1983,1071,1.5
1093718.1212461155,312664.74535690405,1984,1063,1.713982924397894
1093918.1212461155,312664.74535690405,1985,1065,1.5
1094118.1212461155,312664.74535690405,1986,1075,1.5
1094318.1212461155,312664.74535690405,1987,1080,2.211625347185933
1094518.1212461155,312664.74535690405,1988,1078,3.1878091675705886
1094718.1212461155,312664.74535690405,1989,1072,2.5690292753214248
1094918.1212461155,312664.74535690405,1990,1070,2.078717319550651
1095118.1212461155,312664.74535690405,1991,1068,2.195136308442572
1095318.1212461155,312664.74535690405,1992,1064,1.5929612354255316
1095518.1212461155,312664.74535690405,1993,1059,1.5
1095718.1212461155,312664.74535690405,1994,1060,1.7091854251698013
1095918.1212461155,312664.74535690405,1995,1064,2.5833586992755486
1096118.1212461155,312664.74535690405,1996,1066,3.5534524820945084
1096318.1212461155,312664.74535690405,1997,1068,3.882305885862342
1096518.1212461155,312664.74535690405,1998,1071,3.8259975378558257
1096718.1212461155,312664.74535690405,1999,1073,3.5459256244437585
1096918.1212461155,312664.74535690405,2000,1081,2.8829040159287507
1097118.1212461155,312664.74535690405,2001,1092,2.0725449276470433
1097318.1212461155,312664.74535690405,2002,1105,1.5
1097518.1212461155,312664.74535690405,2003,1116,1.9584174771541707
1097718.1212461155,312664.74535690405,2004,1113,2.891731172558159
1097918.1212461155,312664.74535690405,2005,1102,3.8754779402379373
1098118.1212461155,312664.74535690405,2006,1105,4.231760759623447
1098318.1212461155,312664.74535690405,2007,1107,3.2391962131097616
1098518.1212461155,312664.74535690405,2008,1103,2.2504023275696987
1098718.1212461155,312664.74535690405,2009,1101,1.5
1098918.1212461155,312664.74535690405,2010,1103,1.7542592499622818
1099118.1212461155,312664.74535690405,2011,1102,2.7199644241820256
1099318.1212461155,312664.74535690405,2012,1095,3.674484537568139
1099518.1212461155,312664.74535690405,2013,1086,4.621707646246904
1099718.1212461155,312664.74535690405,2014,1080,5.5890936242863285
1099918.1212461155,312664.74535690405,2015,1084,5.810148788375765
1100118.1212461155,312664.74535690405,2016,1091,5.394570043717081
1100318.1212461155,312664.74535690405,2017,1097,5.027034405011621
1100518.1212461155,312664.74535690405,2018,1095,4.567898173118024
1100718.1212461155,312664.74535690405,2019,1090,3.9827175530977783
1100918.1212461155,312664.74535690405,2020,1091,3.4597405512921107
1101118.1212461155,312664.74535690405,2021,1093,3.0500566458224405
1101318.1212461155,312664.74535690405,2022,1091,2.5194901116967587
1101518.1212461155,312664.74535690405,2023,1094,2.0343549134479497
1101718.1212461155,312664.74535690405,2024,1096,1.8755664360106388
1101918.1212461155,312664.74535690405,2025,1096,1.5
1102118.1212461155,312664.74535690405,2026,1091,1.6381063892085304
1102318.1212461155,312664.74535690405,2027,1087,1.7134296076606503
1102518.1212461155,312664.74535690405,2028,1084,2.0025808929545277
1102718.1212461155,312664.74535690405,2029,1082,2.409213559348601
1102918.1212461155,312664.74535690405,2030,1081,1.8005700891138945
1103118.1212461155,312664.74535690405,2031,1080,2.141532707364758
1103318.1212461155,312664.74535690405,2032,1079,1.6313883273498062
1103518.1212461155,312664.74535690405,2033,1077,1.5
1103718.1212461155,312664.74535690405,2034,1073,1.548135927982627
1103918.1212461155,312664.74535690405,2035,1068,1.5
1104118.1212461155,312664.74535690405,2036,1065,1.5
1104318.1212461155,312664.74535690405,2037,1063,1.5
1104518.1212461155,312664.74535690405,2038,1059,1.5
1104718.1212461155,312664.74535690405,2039,1057,1.5
1104918.1212461155,312664.74535690405,2040,1057,1.5
1105118.1212461155,312664.74535690405,2041,1055,1.5
1105318.1212461155,312664.74535690405,2042,1055,1.5
1105518.1212461155,312664.74535690405,2043,1055,1.5
1105718.1212461155,312664.74535690405,2044,1054,1.5
1105918.1212461155,312664.74535690405,2045,1052,1.5
1106118.1212461155,312664.74535690405,2046,1052,1.5
1106318.1212461155,312664.74535690405,2047,1050,1.5
1106518.1212461155,312664.74535690405,2048,1048,1.8002821831635922
1106718.1212461155,312664.74535690405,2049,1046,2.0774800928203727
1106918.1212461155,312664.74535690405,2050,1047,2.48046097561069
1107118.1212461155,312664.74535690405,2051,1049,3.100675128525614
1107318.1212461155,312664.74535690405,2052,1051,3.365003398382707
1107518.1212461155,312664.74535690405,2053,1048,3.6344588444357937
1107718.1212461155,312664.74535690405,2054,1042,3.8547414077754905
1107918.1212461155,312664.74535690405,2055,1037,4.06238215486413
1108118.1212461155,312664.74535690405,2056,1037,4.276015161048711
1108318.1212461155,312664.74535690405,2057,1040,4.504079281319286
1108518.1212461155,312664.74535690405,2058,1045,4.749965340736661
1108718.1212461155,312664.74535690405,2059,1046,4.986612371794852
1108918.1212461155,312664.74535690405,2060,1043,5.291965331122147
1109118.1212461155,312664.74535690405,2061,1041,5.499993537665757
1109318.1212461155,312664.74535690405,2062,1039,5.764739065687474
1109518.1212461155,312664.74535690405,2063,1039,6.003055829206506
1109718.1212461155,312664.74535690405,2064,1037,6.003968474157786
1109918.1212461155,312664.74535690405,2065,1033,6.004158518472201
1110118.1212461155,312664.74535690405,2066,1027,6.005490178787395
1110318.1212461155,312664.74535690405,2067,1024,6.0061070838991295
1110518.1212461155,312664.74535690405,2068,1024,6.004635561182566
1110718.1212461155,312664.74535690405,2069,1027,6.003722037427507
1110918.1212461155,312664.74535690405,2070,1026,6.002157723798044
1111118.1212461155,312664.74535690405,2071,1027,6.00160456827013
1111318.1212461155,312664.74535690405,2072,1027,6.002928548271893
1111518.1212461155,312664.74535690405,2073,1022,6.003431761084471
1111718.1212461155,312664.74535690405,2074,1015,6.006608925004257
1111918.1212461155,312664.74535690405,2075,1013,6.004477637940937
1112118.1212461155,312664.74535690405,2076,1018,6.002346677997046
1112318.1212461155,312664.74535690405,2077,1020,6.002712807583697
1112518.1212461155,312664.74535690405,2078,1018,6.002419814063784
1112718.1212461155,312664.74535690405,2079,1013,5.9136216052488
1112918.1212461155,312664.74535690405,2080,1010,5.081624486604401
1113118.1212461155,312664.74535690405,2081,1006,4.341457042513613
1113518.1212461155,312664.74535690405,2082,1006,3.4858470603562925
1113718.1212461155,312664.74535690405,2083,1005,3.5866021386192486
1113918.1212461155,312664.74535690405,2084,1000,4.035661336604026
1114118.1212461155,312664.74535690405,2085,997,4.703833723227907
1114318.1212461155,312664.74535690405,2086,997,5.498846302656234
1114518.1212461155,312664.74535690405,2087,999,6.003972257804473
1114718.1212461155,312664.74535690405,2088,998,5.09036755555693
1114918.1212461155,312664.74535690405,2089,999,4.156278781151551
1115118.1212461155,312664.74535690405,2090,1004,3.2795971930181516
1115318.1212461155,312664.74535690405,2091,1009,2.553072143359132
1115518.1212461155,312664.74535690405,2092,1017,2.284309642838018
1115718.1212461155,312664.74535690405,2093,1022,2.6998262626854785
1115918.1212461155,312664.74535690405,2094,1023,3.4753748092492573
1116118.1212461155,312664.74535690405,2095,1019,4.295010909610295
1116318.1212461155,312664.74535690405,2096,1012,5.079062958541487
1116518.1212461155,312664.74535690405,2097,1005,4.923423073945569
1116718.1212461155,312664.74535690405,2098,1004,4.714880190926001
1116918.1212461155,312664.74535690405,2099,1006,4.38625636942003
1117118.1212461155,312664.74535690405,2100,1013,3.978373335650935
1117318.1212461155,312664.74535690405,2101,1020,3.5701950909954334
1117518.1212461155,312664.74535690405,2102,1021,3.206689709243264
1117718.1212461155,312664.74535690405,2103,1017,2.840042389931943
1117918.1212461155,312664.74535690405,2104,1011,2.4639484349180254
1118118.1212461155,312664.74535690405,2105,1005,2.1635669730159397
1118318.1212461155,312664.74535690405,2106,1008,1.8651697913425018
1118518.1212461155,312664.74535690405,2107,1017,1.517320236692437
1118718.1212461155,312664.74535690405,2108,1023,1.5560153238689693
1118918.1212461155,312664.74535690405,2109,1030,1.5
1119118.1212461155,312664.74535690405,2110,1031,1.5
1119318.1212461155,312664.74535690405,2111,1031,1.5
1119518.1212461155,312664.74535690405,2112,1032,2.3029221204635792
1119718.1212461155,312664.74535690405,2113,1038,1.6518613023235265
1119918.1212461155,312664.74535690405,2114,1042,1.5
1120118.1212461155,312664.74535690405,2115,1045,2.3900174254960707
1120318.1212461155,312664.74535690405,2116,1046,1.8162787753485254
1120518.1212461155,312664.74535690405,2117,1046,1.8817042040611667
1120718.1212461155,312664.74535690405,2118,1045,2.3377628220587594
1120918.1212461155,312664.74535690405,2119,1041,2.5482613725523233
1121118.1212461155,312664.74535690405,2120,1037,2.512675460624762
1121318.1212461155,312664.74535690405,2121,1036,2.4532490176320914
1121518.1212461155,312664.74535690405,2122,1041,1.9206634757844054
1121718.1212461155,312664.74535690405,2123,1047,1.7150689243430985
1121918.1212461155,312664.74535690405,2124,1045,1.6597211577601108
1122118.1212461155,312664.74535690405,2125,1041,1.6545692772585578
