Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
42.0,0.0,700,0.8821048234819292,1.0622499750872285,10622.499750872284,0.36904808615551554,50,1500
42.0,1.0,296,0.3722432615950301,0.5897104089369712,5897.104089369713,0.32464684204656324,50,1500
