Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
2.0,0.0,939,1.1832237458443855,1.278187819894279,12781.87819894279,0.6481378581408676,50,1500
2.0,1.0,1611,2.0314533860833794,1.5435332109660094,15435.332109660094,0.6217956313190418,50,1500
2.0,2.0,825,1.0402016136238166,0.9290227649790733,9290.227649790733,0.47088763429730857,50,1500
2.0,3.0,991,1.2498746741355,0.9973044523208114,9973.044523208115,0.4301511637951571,50,1500
2.0,4.0,508,0.6395893449181909,0.5430493194039077,5430.493194039076,0.38791107289891474,50,1500
2.0,5.0,338,0.42559791255641627,0.44208519133579266,4420.851913357927,0.3364737298714582,50,1500
