,Cost,ID1,ID2,Length,geometry,Type,C1,C2
0,139857.28222762403,23393,23705,6286.725694091021,"LINESTRING (1114711.766106224 314638.8170969723, 1114731.658799136 314647.3895808902, 1114518.121246116 314464.7453569041, 1114518.121246116 314264.7453569041, 1114318.121246116 314064.7453569041, 1114197.507441525 313797.3417487317, 1114130.267594298 313799.8418124545, 1114056.806066197 313801.884101621, 1114017.634548408 313804.4527401687, 1113980.31775394 313808.6591335132, 1113935.977826594 313813.6418914561, 1113871.862153576 313818.5491105746, 1113819.883673564 313821.8759201693, 1113782.73421468 313824.3797708006, 1113739.147931317 313826.396891805, 1113701.704703106 313827.7079322982, 1113657.811754478 313829.2768302895, 1113618.861207122 313832.6657144745, 1113585.161800598 313835.9306707416, 1113538.717758327 313840.6149517055, 1113501.259057839 313845.2023835445, 1113463.503063502 313849.332313858, 1113401.619056651 313855.4324290485, 1113357.434877719 313859.2432419732, 1113320.878339598 313863.0810480734, 1113265.452017466 313867.2758680013, 1113234.162723176 313865.6377360329, 1113191.128067036 313861.9518359393, 1113154.687185463 313857.2362106334, 1113119.818934131 313852.4629247163, 1113085.852034188 313847.0889229664, 1113046.46521124 313845.8591211765, 1112999.142342739 313848.4636983274, 1112959.293794337 313851.8391553257, 1112916.59586784 313856.1039415144, 1112867.596082336 313863.0101479508, 1112823.368471596 313872.098486386, 1112782.622095073 313877.3312872112, 1112727.794509313 313881.6780613426, 1112648.087642499 313888.5965762413, 1112617.683136397 313891.8680581553, 1112552.948515424 313899.2952415801, 1112514.907892201 313902.3908286068, 1112481.054990271 313904.6034603442, 1112443.768576915 313904.5845121288, 1112395.627077639 313904.2719930236, 1112347.936915703 313903.5241675417, 1112297.02275238 313903.729059922, 1112261.588281097 313905.9435347688, 1112229.754498734 313908.6963592306, 1112175.511365228 313918.1746892484, 1112140.978382403 313937.5012377473, 1112104.859394887 313959.7149718144, 1112073.071429488 313982.3960391368, 1112047.296965319 314002.0526976121, 1112015.853127368 314033.0751636071, 1111971.895783146 314081.9463590829, 1111946.692538587 314109.4242277428, 1111920.205826451 314137.1752159939, 1111848.769596407 314200.05425208, 1111820.672257649 314222.0918641379, 1111760.076649653 314274.5231263647, 1111711.043816092 314320.1122234856, 1111636.286573588 314390.6261644031, 1111606.402576207 314408.5597715233, 1111554.929729501 314431.9567864148, 1111512.698694258 314448.4913740363, 1111318.121246116 314664.7453569041, 1111348.23245659 314758.1404888532, 1111368.10331521 314783.2913603711, 1111318.121246116 315064.7453569041, 1111318.121246116 315264.7453569041, 1111118.121246116 315464.7453569041, 1110918.121246116 315664.7453569041, 1110718.121246116 315864.7453569041, 1110518.121246116 316064.7453569041, 1110336.139407204 316180.2917162101, 1110306.746475172 316146.9359173634, 1110292.797184868 316129.4921612768)",C-C,26.0,30.0
0,137668.92108834867,23393,17123,10420.110607580335,"LINESTRING (1114711.766106224 314638.8170969723, 1114731.658799136 314647.3895808902, 1114518.121246116 314464.7453569041, 1114518.121246116 314264.7453569041, 1114318.121246116 314064.7453569041, 1114197.507441525 313797.3417487317, 1114130.267594298 313799.8418124545, 1114056.806066197 313801.884101621, 1114017.634548408 313804.4527401687, 1113980.31775394 313808.6591335132, 1113935.977826594 313813.6418914561, 1113871.862153576 313818.5491105746, 1113819.883673564 313821.8759201693, 1113782.73421468 313824.3797708006, 1113739.147931317 313826.396891805, 1113701.704703106 313827.7079322982, 1113657.811754478 313829.2768302895, 1113618.861207122 313832.6657144745, 1113585.161800598 313835.9306707416, 1113538.717758327 313840.6149517055, 1113501.259057839 313845.2023835445, 1113463.503063502 313849.332313858, 1113401.619056651 313855.4324290485, 1113357.434877719 313859.2432419732, 1113320.878339598 313863.0810480734, 1113265.452017466 313867.2758680013, 1113234.162723176 313865.6377360329, 1113191.128067036 313861.9518359393, 1113154.687185463 313857.2362106334, 1113119.818934131 313852.4629247163, 1113085.852034188 313847.0889229664, 1113046.46521124 313845.8591211765, 1112999.142342739 313848.4636983274, 1112959.293794337 313851.8391553257, 1112916.59586784 313856.1039415144, 1112867.596082336 313863.0101479508, 1112823.368471596 313872.098486386, 1112782.622095073 313877.3312872112, 1112727.794509313 313881.6780613426, 1112648.087642499 313888.5965762413, 1112617.683136397 313891.8680581553, 1112552.948515424 313899.2952415801, 1112514.907892201 313902.3908286068, 1112481.054990271 313904.6034603442, 1112443.768576915 313904.5845121288, 1112395.627077639 313904.2719930236, 1112347.936915703 313903.5241675417, 1112297.02275238 313903.729059922, 1112261.588281097 313905.9435347688, 1112229.754498734 313908.6963592306, 1112175.511365228 313918.1746892484, 1112140.978382403 313937.5012377473, 1112104.859394887 313959.7149718144, 1112073.071429488 313982.3960391368, 1112047.296965319 314002.0526976121, 1112015.853127368 314033.0751636071, 1111971.895783146 314081.9463590829, 1111946.692538587 314109.4242277428, 1111920.205826451 314137.1752159939, 1111848.769596407 314200.05425208, 1111820.672257649 314222.0918641379, 1111760.076649653 314274.5231263647, 1111711.043816092 314320.1122234856, 1111636.286573588 314390.6261644031, 1111606.402576207 314408.5597715233, 1111518.121246116 314664.7453569041, 1111489.787744361 314936.5542274563, 1111522.164617427 314976.8712171025, 1111546.724647805 315005.851440068, 1111572.986713917 315040.9922115037, 1111610.577933619 315088.8455126436, 1111633.423763999 315116.1701954401, 1111656.813402716 315143.2834139437, 1111678.700189337 315169.5704123136, 1111698.864884172 315193.9039035273, 1111724.701791306 315225.9340436133, 1111742.922433033 315251.6823976673, 1111772.220255887 315293.9117905027, 1111795.564635081 315328.5363117985, 1111814.151095908 315356.0642619568, 1111856.240002712 315414.4944680563, 1111874.161077201 315440.2415157684, 1111893.799324465 315468.9659570583, 1111915.056324692 315499.7179334281, 1111935.744486476 315528.0751156905, 1111961.854301152 315563.6717395775, 1111981.472698657 315592.6195621812, 1112005.046273892 315628.2041366209, 1112028.305967111 315664.83902429, 1112043.069896483 315691.2320088215, 1112064.159914998 315729.4854507203, 1112078.707095263 315756.1845909304, 1112105.149568935 315800.4765034986, 1112186.72427847 315899.7805843822, 1112208.634967237 315922.9501284472, 1112246.480184652 315962.5404398821, 1112277.534196381 315995.5549173638, 1112307.782186852 316028.8075824485, 1112412.739864588 316140.789886929, 1112439.260290697 316168.7287031607, 1112475.88248668 316213.5259162788, 1112489.855374896 316235.0195284667, 1112490.813750342 316238.1422540449, 1112491.473500733 316272.3611534602, 1112490.195942848 316304.6254314844, 1112483.592300462 316339.0236282757, 1112476.048756129 316380.1189842666, 1112467.393780051 316422.6889590854, 1112461.368310672 316461.418063144, 1112456.223861859 316503.7814505937, 1112456.156939664 316548.9987550742, 1112460.871669248 316596.3146316301, 1112463.998354006 316631.2899758629, 1112467.409592474 316669.3755165602, 1112466.33718005 316705.6617616791, 1112464.679197427 316737.1981843706, 1112459.592411892 316769.4534851417, 1112452.101202482 316801.5390165332, 1112443.485476684 316849.5356010671, 1112435.790922851 316892.7895812344, 1112429.9211114 316930.2348905898, 1112424.962368194 316963.0957877829, 1112420.443023504 316999.9518627299, 1112418.499154811 317032.5293675398, 1112417.430178191 317068.0616626525, 1112416.842270646 317128.1504116892, 1112416.543247086 317159.2465504199, 1112417.070670924 317189.7416459927, 1112419.530054545 317223.2896910077, 1112422.604819524 317253.4153997361, 1112429.372179872 317294.1418905873, 1112436.534645902 317330.5421301664, 1112441.056418663 317363.3554704247, 1112443.561010236 317395.2655682107, 1112439.352267085 317429.7589208512, 1112400.923370311 317844.7049572786, 1112168.894926763 318067.758638207, 1111985.962811244 318442.4204008402, 1111572.471630431 318735.5314441563, 1111318.121246116 318864.7453569041, 1111118.121246116 318864.7453569041, 1110918.121246116 318664.7453569041, 1110718.121246116 318464.7453569041, 1110623.760668574 318470.9277869019, 1110587.855555639 318470.2339782242, 1110549.081148465 318468.7631664481, 1110510.055387769 318467.0212397384, 1110468.392625874 318470.6929812033, 1110421.858248069 318459.8773336845, 1110417.958371439 318459.3373699663, 1110384.68901519 318449.6186302749, 1110355.586057416 318441.4556752383, 1110306.973615226 318428.8058414441, 1110273.645952086 318431.2332542509)",C-C,26.0,43.0
0,226915.04355142257,23408,25868,20357.529882532835,"LINESTRING (1114933.751567534 314707.028095581, 1114929.748834452 314681.2037251369, 1115118.121246116 314464.7453569041, 1115318.121246116 314264.7453569041, 1115518.121246116 314264.7453569041, 1115710.12437807 314098.438641878, 1115718.121246116 314064.7453569041, 1115900.340714395 313839.3750738039, 1115884.358436464 313803.303338454, 1115918.121246116 313664.7453569041, 1116039.211475638 313535.0312402163, 1116214.525633067 313513.6212220197, 1116399.7198836 313475.4568114374, 1116459.500058265 313469.5708305397, 1116491.507582211 313464.2224212617, 1116711.980268275 313423.9274441408, 1116842.252055396 313397.7693565307, 1116917.664878922 313379.8291978351, 1116967.004499618 313365.1899798997, 1117049.651839048 313337.6128485927, 1117144.018335217 313302.077063494, 1117220.234952332 313270.7550512609, 1117286.722132869 313240.419762365, 1117347.5124201 313213.3431401597, 1117431.557872376 313175.3656017909, 1117520.552459532 313135.9223000585, 1117615.632059869 313094.3205143251, 1117778.656753624 313026.9327612779, 1117954.80813447 312954.8788285095, 1118275.920632889 312854.8097500795, 1118375.056081479 312826.5756904581, 1118516.990329395 312771.9140133247, 1118576.949822784 312758.3679376708, 1118660.075006959 312758.616488256, 1118873.658080349 312753.5408061288, 1118903.062533882 312742.8181310717, 1119003.884066122 312704.7713973332, 1119092.387188997 312674.699187381, 1119184.170535303 312647.6959409814, 1119261.241439347 312628.1996726182, 1119843.299202956 312631.0418501875, 1120517.319220882 312489.0698139138, 1120779.719546499 312389.0544987186, 1121033.117556002 312363.0122379227, 1121160.114640573 312365.9949815335, 1121368.539677938 312376.5271592758, 1121480.933700029 312424.6640191401, 1121590.817262421 312496.6019196506, 1121686.760356491 312526.2188714409, 1121491.34362915 313448.7665380432, 1121283.441279154 313977.128720994, 1121207.018998867 314496.1247299796, 1121228.338922622 314754.4158790459, 1121274.876311101 315039.3694856033, 1121292.595022075 315155.493398459, 1121310.958667356 315258.2246719524, 1121325.447775143 315358.861310038, 1121336.885272403 315471.0916975088, 1121343.190258751 315717.1625441143, 1121306.364238571 315960.9575578168, 1121250.007615553 316155.5612087193, 1121249.744689176 316209.7203791995, 1121261.744680353 316267.4951822137, 1121278.012417962 316311.866983272, 1121301.851281656 316395.0201681742, 1121312.027142297 316460.2334965413, 1121317.168480967 316573.3178408508, 1121324.618895029 316642.6791451563, 1121333.145739937 316675.4515092707, 1121341.684200383 316705.8314923608, 1121342.103759981 316742.7349323039, 1121331.441215206 316779.5751543741, 1121300.052535577 316890.0986696444, 1121276.244344297 316981.6125201909, 1121257.817189057 317196.3401031036, 1121268.525310093 317428.7572683241, 1121290.243686682 317612.439095787, 1121296.383169435 317704.6945637204, 1121298.884325159 317742.650770998, 1121303.519038784 317776.8751229107, 1121313.672260169 317813.8167502962, 1121324.268957468 317850.0251334818, 1121340.629039268 317905.89462824, 1121347.369754793 317936.2660078609, 1121355.683692899 317979.9012868024, 1121367.881722156 318029.3458315495, 1121378.495682942 318063.9066527771, 1121399.240063232 318140.0264456348, 1121413.001761314 318204.6526075772, 1121419.823683181 318249.016101612, 1121428.41862568 318298.3035032251, 1121435.324672842 318331.1892502759, 1121443.209548322 318366.798062931, 1121450.338230229 318419.2248228351, 1121450.132215802 318451.7779165696, 1121446.973341302 318485.2381718961, 1121437.593682728 318535.1731134887, 1121423.734219844 318613.0508015905, 1121391.823264452 318768.5062899089, 1121381.036043806 318828.6929381038, 1121372.978334697 318885.7836821158, 1121370.339724309 318933.3777054205, 1121371.067693433 318970.1151406493, 1121366.856267672 319034.9606007477, 1121353.118679865 319148.9860964095, 1121341.997290364 319216.1807962361, 1121332.109984541 319249.2914701311, 1121305.261913435 319318.7828490541, 1121295.229979535 319348.9324794058, 1121269.237058358 319532.2041354416, 1121263.513265497 319577.0739705288, 1121255.676715597 319709.1320110105, 1121240.900586073 319830.4969973167, 1121237.7718124 319872.9498547192, 1121212.389599792 319931.6588350772, 1121194.684032206 319970.9959787439, 1121167.158523762 320023.9599471033, 1121139.687449443 320069.6537296899, 1121114.964067297 320102.8495432493, 1121097.263801611 320139.1983999577, 1121083.232866991 320188.8214350897, 1121076.603956589 320229.2462083734, 1121065.902545193 320273.672484363, 1121053.695520588 320319.7297456143, 1121043.75084517 320362.530623082, 1121031.847680145 320407.695676227, 1121017.041900335 320647.1179095879, 1121032.452081062 320863.0437637812, 1121045.37075019 321067.7865351177, 1121093.382201899 321292.6518763931, 1121109.580677663 321530.4398555609, 1121169.747433698 321749.854854019, 1121233.803431165 321939.6864990484, 1121329.004968649 322130.119463675, 1121504.959196017 322220.8420743165, 1121742.408094065 322266.0407836889, 1121847.759766162 322281.5969300828, 1121907.709855501 322302.271783953, 1121945.821076924 322317.7742773337, 1122025.002402597 322356.1017708942, 1122135.678535369 322415.4103403619, 1122243.080750854 322470.5417272725, 1122296.57758111 322494.0057718485, 1122343.765501582 322521.3205533019, 1122518.121246116 322464.7453569041, 1122766.32625751 322502.5925156728, 1122858.980188741 322391.3308286111, 1122909.462773117 322328.2031991781, 1122960.498587408 322274.313138011, 1123009.308255758 322214.4632726313, 1123057.370495505 322156.2294624853, 1123078.170147201 322131.3462396681, 1123104.215211797 322103.807918, 1123147.544281638 322063.8527862159, 1123200.480117022 322017.5590099185, 1123225.163235278 321994.7616621464, 1123257.061432226 321964.720121076, 1123301.959151164 321908.5742368255, 1123320.219699224 321882.328424248, 1123406.728895482 321681.4780545931, 1123423.180581712 321625.488833238, 1123434.304602258 321586.8539173603, 1123445.076146327 321557.0146675047, 1123460.273531059 321514.2478967127, 1123480.434493444 321465.2590557571, 1123493.325260961 321432.7491443271, 1123469.027190289 321371.8280795213)",C-C,26.0,51.0
0,273609.28727837355,23408,26303,17883.806631010855,"LINESTRING (1114933.751567534 314707.028095581, 1114929.748834452 314681.2037251369, 1114899.526818116 314692.9276062484, 1114868.594150422 314710.5995443402, 1114918.121246116 314864.7453569041, 1114918.121246116 315064.7453569041, 1114918.121246116 315264.7453569041, 1114918.121246116 315464.7453569041, 1114918.121246116 315664.7453569041, 1114918.121246116 315864.7453569041, 1114918.121246116 316064.7453569041, 1114918.121246116 316264.7453569041, 1114918.121246116 316464.7453569041, 1114918.121246116 316664.7453569041, 1114887.912836088 316787.2181264634, 1114918.121246116 317064.7453569041, 1114918.121246116 317264.7453569041, 1115002.69063818 317486.8746885293, 1115038.256252429 317502.2280670652, 1115135.803902918 317549.3891033069, 1115342.776356251 317639.7945620012, 1115393.135825041 317661.6051591786, 1115458.607573431 317685.9462302021, 1115497.32478624 317699.8910112532, 1115561.908558876 317722.0683915381, 1115626.940112987 317744.5551873267, 1115684.871894594 317764.3083133053, 1115757.747138535 317790.547217906, 1115799.885881249 317807.2640342687, 1115836.200121159 317822.6774647927, 1115872.309873926 317835.8652365254, 1115913.721444373 317850.0653727589, 1115953.985943477 317867.2852083433, 1115986.694041597 317885.2224841772, 1116018.210702581 317903.7404469755, 1116061.383700777 317925.2935445632, 1116240.386950123 318028.2734499252, 1116379.760123447 318185.8887272701, 1116502.129228417 318348.8305528664, 1116659.176908288 318482.2846769347, 1116832.597588564 318587.9960832134, 1116916.126301744 318654.2222559649, 1116974.405614821 318694.9602336934, 1117011.466728171 318712.6962168112, 1117026.939268679 318733.5666557787, 1117028.916675229 318788.8688815692, 1117023.828237676 318819.040982628, 1117019.357621394 318858.8131673961, 1117017.912971989 318926.851420446, 1117012.949191779 318992.9549968564, 1117006.503223154 319025.1218035275, 1117005.367847765 319056.4952941973, 1117032.346079589 319130.5548453057, 1117053.940946176 319201.1068680091, 1117065.830504812 319233.13023151, 1117079.083408604 319279.2440510863, 1117098.399372015 319350.6973193121, 1117104.958567628 319439.4209706398, 1117108.801342183 319513.2098232541, 1117124.688984482 319569.8179911653, 1117134.385106122 319608.2443548436, 1117147.467458427 319645.1234067568, 1117151.640410247 319678.0215169612, 1117160.779881089 319709.6685824312, 1117171.144031737 319747.3535668022, 1117177.797536645 319780.1707117308, 1117178.930819532 319785.7613665272, 1117136.522845441 319816.6543281207, 1117062.086249509 319880.3990587432, 1117004.206561771 319926.826848147, 1116960.969024261 319949.3752188021, 1116917.570239309 319972.3695959877, 1116817.572580989 320028.7007969272, 1116752.973523632 320071.2325871608, 1116706.688359982 320104.6196765923, 1116676.461344826 320130.80586529, 1116649.668368677 320159.075274259, 1116530.741079525 320318.2466753538, 1116496.394156327 320358.2542901142, 1116472.606191167 320386.3893019836, 1116422.929569293 320439.698247216, 1116378.380595137 320485.585422283, 1116217.927812729 320654.2244677732, 1116200.089085731 320874.5883563385, 1116216.379259399 321078.3359793487, 1116220.938359505 321309.5698981995, 1116166.841931675 321588.9016989185, 1116024.676571329 321816.6332472395, 1115851.544493109 322019.1261393202, 1115713.538665474 322171.6184934522, 1115569.707632642 322332.6082145774, 1115545.945341228 322353.6122519289, 1115510.971111061 322391.7909762973, 1115475.260571824 322440.8009286238, 1115432.935988126 322496.8992429658, 1115383.811248335 322559.8708916043, 1115337.160439205 322606.9374315004, 1115304.378937473 322635.0365386182, 1115249.966635841 322677.010517201, 1115202.76951009 322713.3697368667, 1115172.091672637 322739.9990778576, 1115076.966452518 322809.1394084241, 1115045.724044021 322828.7754196204, 1115018.809495591 322851.392681719, 1114995.02988393 322875.9707396584, 1114968.553604629 322900.8241039027, 1114945.082256858 322923.6164670058, 1114906.827225487 322968.6480764186, 1114845.348699701 323045.0925808075, 1114808.262401092 323096.077769784, 1114728.161633358 323217.9477607961, 1114667.654446913 323311.961250092, 1114624.857854972 323367.0696058417, 1114590.503340372 323410.6400002062, 1114496.268771161 323510.1282076269, 1114488.426612318 323517.666524209, 1114432.487987542 323571.3976247709, 1114404.342316125 323598.9231628108, 1114362.840795633 323636.1938394408, 1114335.434887813 323667.446231776, 1114134.417374182 323955.7548176126, 1114041.990555885 324115.9303535954, 1113970.209623362 324239.7659078019, 1113908.683544388 324367.8217345594, 1113885.345813367 324424.3744983756, 1113873.935713285 324460.9177207907, 1113859.457033146 324512.4597615513, 1113918.121246116 324664.7453569041, 1114015.469226019 324940.395644074, 1114276.688562836 325043.7107228781, 1114341.759471048 325070.0202477251, 1114399.984285076 325093.559458922, 1114464.680497735 325119.951069507, 1114532.085175666 325147.4638155676, 1114597.267521735 325173.9696998849, 1114720.039101871 325223.8818049271, 1114819.462076772 325264.1378721587, 1114907.460695475 325300.1210239393, 1114933.494978495 325309.8465392024, 1115005.916395455 325337.2916558875, 1115089.639966056 325359.6825481802, 1115104.363290964 325363.0132711859, 1115170.557682877 325377.9547234401, 1115180.345227412 325380.1626672613, 1115235.324709954 325391.9955826583, 1115348.209916049 325416.2903758461, 1115393.943614539 325426.141530173, 1115453.335063251 325442.8553963919, 1115483.932643713 325451.4681410895, 1115561.305197209 325473.2324754192, 1115613.154760852 325487.8333937615, 1115701.676730354 325512.7434956235, 1115782.86833349 325538.1759071802, 1115892.133837421 325577.2819443349, 1116007.459962331 325622.8410434917, 1116120.170549976 325667.4286709749, 1116229.274746758 325710.8071831851, 1116344.677805456 325750.344883241, 1116588.345291029 325832.7707757211, 1116824.397853282 325941.0282555516, 1117046.904719088 326063.2103334418, 1117187.211246093 326153.7543675681, 1117272.022090852 326200.5796005263, 1117451.809134933 326301.4302265487, 1117838.244903638 326523.4862428878, 1118118.121246116 326464.7453569041, 1118318.121246116 326264.7453569041, 1118390.41434376 325982.4387445682)",C-C,26.0,57.0
0,44050.386012896066,18108,23577,2033.9928401036195,"LINESTRING (1104840.421419681 315471.5059216935, 1104829.768785323 315458.3330944141, 1104834.162821538 315485.0084859821, 1104827.737869536 315492.1164941639, 1104798.600003677 315513.4032959833, 1104765.300377019 315524.2468524073, 1104736.516774307 315533.9204390965, 1104661.341361864 315600.2023773416, 1104518.121246116 315664.7453569041, 1104353.35306509 315730.002748763, 1104037.135099742 315805.515164453, 1103918.121246116 315664.7453569041, 1103718.121246116 315664.7453569041, 1103518.121246116 315664.7453569041, 1103318.121246116 315464.7453569041, 1103146.074909639 315280.4244316023)",C-C,27.0,28.0
0,16394.1931525147,18108,15951,1513.5319534050852,"LINESTRING (1104840.421419681 315471.5059216935, 1104829.768785323 315458.3330944141, 1104834.162821538 315485.0084859821, 1104827.737869536 315492.1164941639, 1104798.600003677 315513.4032959833, 1104765.300377019 315524.2468524073, 1104736.516774307 315533.9204390965, 1104661.341361864 315600.2023773416, 1104518.121246116 315664.7453569041, 1104353.35306509 315730.002748763, 1104037.135099742 315805.515164453, 1103986.677370774 315841.4150862868, 1103904.074018669 316082.0590130025, 1103888.332532798 316132.0266865959, 1103767.510686769 316275.8120275124, 1103758.26692825 316317.0992239011)",C-C,27.0,33.0
0,13890.680773674972,18098,23961,1319.0448639464266,"LINESTRING (1105107.595696318 315666.4043800919, 1105128.753555153 315672.4234301954, 1105159.610687329 315679.4748142718, 1105136.762519641 315718.2974348039, 1105104.280440954 315748.195811284, 1105063.772423478 315765.5478812368, 1104918.121246116 315864.7453569041, 1104843.166823496 315936.6540781566, 1104797.162060294 316119.222200889, 1104805.162504023 316311.33364374, 1104816.130633092 316524.8089761836, 1104828.311161198 316576.9195429436, 1104843.793923754 316627.2681640527, 1104817.394622908 316648.0259591758, 1104821.782538034 316689.7927688902, 1104768.66780077 316743.9824763892)",C-C,27.0,34.0
0,49869.15723788489,23577,23591,1651.862556927925,"LINESTRING (1101975.463150747 315817.8779756528, 1101941.240000177 315777.2227355399, 1101920.291090442 315778.4499677453, 1101874.282986609 315786.8008685977, 1101877.612129098 315747.4132674469, 1101887.851955198 315702.9954485468, 1101905.559414132 315662.4748420363, 1102118.121246116 315464.7453569041, 1102318.121246116 315264.7453569041, 1102518.121246116 315264.7453569041, 1102718.121246116 315264.7453569041, 1102918.121246116 315264.7453569041, 1103146.074909639 315280.4244316023)",C-C,28.0,29.0
0,37455.38404484755,23577,15951,1386.3446539496763,"LINESTRING (1103758.26692825 316317.0992239011, 1103767.510686769 316275.8120275124, 1103888.332532798 316132.0266865959, 1103904.074018669 316082.0590130025, 1103718.121246116 315864.7453569041, 1103518.121246116 315664.7453569041, 1103318.121246116 315464.7453569041, 1103146.074909639 315280.4244316023)",C-C,28.0,33.0
0,52382.71124745212,23577,24070,2006.5136410159816,"LINESTRING (1103093.25997524 316495.391185698, 1103318.121246116 316464.7453569041, 1103518.121246116 316464.7453569041, 1103696.105177554 316417.9410477242, 1103723.869757786 316372.2648465691, 1103742.555670398 316346.7784052805, 1103758.26692825 316317.0992239011, 1103767.510686769 316275.8120275124, 1103718.121246116 316064.7453569041, 1103718.121246116 315864.7453569041, 1103518.121246116 315664.7453569041, 1103318.121246116 315464.7453569041, 1103146.074909639 315280.4244316023)",C-C,28.0,35.0
0,44403.084414076664,23669,24084,1104.7051112755958,"LINESTRING (1101897.811979335 316680.128543546, 1101883.401954131 316659.820153925, 1102118.121246116 316664.7453569041, 1102318.121246116 316664.7453569041, 1102518.121246116 316664.7453569041, 1102718.121246116 316664.7453569041, 1102868.080690134 316810.0800787203, 1102860.250878588 316829.7511429621, 1102845.526309577 316832.768599908)",C-C,29.0,35.0
0,60202.46659209348,17063,25022,5160.926666816389,"LINESTRING (1101514.319746234 316621.2101315113, 1101490.532645523 316649.2032773476, 1101466.938931049 316669.9104605523, 1101377.353741325 316721.2318345604, 1101328.375939264 316749.422717798, 1101290.835588864 316773.0421968004, 1101201.023593558 316832.8496949895, 1101073.744223293 316932.6372627742, 1100977.105540778 317001.5883348884, 1100895.122542575 317062.1396158574, 1100816.828025362 317126.3189966197, 1100761.677125263 317072.5949255162, 1100696.657771547 317018.1451560768, 1100635.3823332 316971.4186927354, 1100561.529122758 316915.1129146426, 1100495.387703071 316870.4204855644, 1100457.928394934 316845.1082667868, 1100372.618062011 316775.7017466413, 1100210.392189646 316634.5557744566, 1099982.823527525 316441.9481710615, 1099562.597017485 316118.4612570952, 1099318.656191174 315927.0287843589, 1099296.340814102 315960.7517574559, 1099262.977634561 316059.8164383573, 1099240.788231617 316116.5909585279, 1099207.575944892 316185.411645171, 1099181.830024071 316220.3840480028, 1099139.018992824 316258.9058383, 1099105.882398848 316309.5707186778, 1099094.729155049 316349.4505301696, 1099049.35134895 316414.5753437493, 1099004.849610209 316552.3188403223, 1098979.820822853 316693.7828217781, 1098910.948143922 316832.6121738037, 1098838.611552095 316933.9312800548, 1098719.860869501 317058.008810051, 1098584.653042627 317255.5442679516, 1098718.121246116 317464.7453569041, 1098918.121246116 317664.7453569041, 1099039.354441958 317812.5929601882, 1098997.06449128 317866.3513862442, 1099011.137553496 317881.4522909215, 1099011.730110206 317903.3946699035)",C-C,29.0,39.0
0,93337.60217533114,17063,25325,6060.668577822657,"LINESTRING (1101514.319746234 316621.2101315113, 1101490.532645523 316649.2032773476, 1101466.938931049 316669.9104605523, 1101377.353741325 316721.2318345604, 1101328.375939264 316749.422717798, 1101290.835588864 316773.0421968004, 1101201.023593558 316832.8496949895, 1101073.744223293 316932.6372627742, 1100977.105540778 317001.5883348884, 1100895.122542575 317062.1396158574, 1100816.828025362 317126.3189966197, 1100761.677125263 317072.5949255162, 1100696.657771547 317018.1451560768, 1100635.3823332 316971.4186927354, 1100561.529122758 316915.1129146426, 1100495.387703071 316870.4204855644, 1100457.928394934 316845.1082667868, 1100372.618062011 316775.7017466413, 1100210.392189646 316634.5557744566, 1099982.823527525 316441.9481710615, 1099562.597017485 316118.4612570952, 1099318.656191174 315927.0287843589, 1099296.340814102 315960.7517574559, 1099262.977634561 316059.8164383573, 1099240.788231617 316116.5909585279, 1099207.575944892 316185.411645171, 1099181.830024071 316220.3840480028, 1099139.018992824 316258.9058383, 1099105.882398848 316309.5707186778, 1099094.729155049 316349.4505301696, 1099049.35134895 316414.5753437493, 1099004.849610209 316552.3188403223, 1098979.820822853 316693.7828217781, 1098910.948143922 316832.6121738037, 1098838.611552095 316933.9312800548, 1098719.860869501 317058.008810051, 1098584.653042627 317255.5442679516, 1098718.121246116 317464.7453569041, 1098918.121246116 317664.7453569041, 1099039.354441958 317812.5929601882, 1099078.121154711 317776.3670096946, 1099093.145630952 317811.0563549821, 1099109.546470052 317813.4282804062, 1099204.626345346 317883.1781645929, 1099315.431873799 317906.8598638066, 1099332.289126523 317913.5462874467, 1099441.955719694 317952.57799494, 1099718.121246116 318064.7453569041, 1099703.748765129 318303.7696479691)",C-C,29.0,42.0
0,56956.67184019605,23705,23879,1318.5735085775495,"LINESTRING (1110292.797184868 316129.4921612768, 1110306.746475172 316146.9359173634, 1110336.139407204 316180.2917162101, 1110337.898214977 316195.8534883228, 1110331.461214194 316268.6684922312, 1110345.685732413 316274.0439276311, 1110345.821738648 316295.4437483061, 1110118.121246116 316464.7453569041, 1109918.121246116 316464.7453569041, 1109718.121246116 316464.7453569041, 1109518.121246116 316464.7453569041, 1109349.936185787 316510.6791034116, 1109345.387473137 316495.8172515164, 1109342.041185939 316460.9979344774, 1109337.043678937 316443.9112159036)",C-C,30.0,32.0
0,38769.699030255964,23794,17123,1241.4402310072687,"LINESTRING (1110561.323122334 317364.4726761144, 1110549.336225781 317350.6233234867, 1110518.121246116 317464.7453569041, 1110518.121246116 317664.7453569041, 1110518.121246116 317864.7453569041, 1110518.121246116 318064.7453569041, 1110318.121246116 318264.7453569041, 1110260.276586297 318371.9822430033, 1110226.612951936 318397.6025164562, 1110273.645952086 318431.2332542509)",C-C,30.0,43.0
