Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
50.0,0.0,811,1.0226799470025139,1.0155286987458358,10155.286987458358,0.4301812260905082,50,1500
50.0,1.0,212,0.26662340954617336,0.5292037581115848,5292.037581115848,0.3397101665333898,50,1500
50.0,2.0,336,0.42257889567194756,0.5223031932425979,5223.031932425979,0.3400423152620236,50,1500
