Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
21.0,0.0,1232,1.5529417617041783,1.5108774474852928,15108.77447485293,0.5052678348078462,50,1500
21.0,1.0,930,1.1720177146980353,1.0349663127842732,10349.663127842732,0.3864589651693246,50,1500
