Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
51.0,0.0,417,0.525288919156736,1.2391348257364063,12391.348257364065,0.29440190847714315,50,1500
