Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
33.0,0.0,605,0.762026191402126,1.268045135372716,12680.45135372716,0.44994254492137475,50,1500
33.0,1.0,125,0.15642962103491428,0.3438866241605904,3438.8662416059046,0.19894068089984537,50,1500
33.0,2.0,69,0.0867914426648939,0.7180352670626775,7180.352670626775,0.3841134931165252,50,1500
